Type	x.0.m.cx	x.0.m.cy	x.0.m.majoraxis	x.0.m.eccentricity	x.0.m.theta	x.0.s.area	x.0.s.perimeter	x.0.s.radius.mean	x.0.s.radius.sd	x.0.s.radius.min	x.0.s.radius.max	x.a.b.mean	x.a.b.sd	x.a.b.mad	x.a.b.q001	x.a.b.q005	x.a.b.q05	x.a.b.q095	x.a.b.q099	x.a.m.cx	x.a.m.cy	x.a.m.majoraxis	x.a.m.eccentricity	x.a.m.theta	x.Ba.b.mean	x.Ba.b.sd	x.Ba.b.mad	x.Ba.b.q001	x.Ba.b.q005	x.Ba.b.q05	x.Ba.b.q095	x.Ba.b.q099	x.Ba.m.cx	x.Ba.m.cy	x.Ba.m.majoraxis	x.Ba.m.eccentricity	x.Ba.m.theta	h.asm.s1	h.con.s1	h.cor.s1	h.var.s1	h.idm.s1	h.sav.s1	h.sva.s1	h.sen.s1	h.ent.s1	h.dva.s1	h.den.s1	h.f12.s1	h.f13.s1	h.asm.s2	h.con.s2	h.cor.s2	h.var.s2	h.idm.s2	h.sav.s2	h.sva.s2	h.sen.s2	h.ent.s2	h.dva.s2	h.den.s2	h.f12.s2	h.f13.s2	
C1	spiky	112,126137841352	13,2561768530559	41,0994233951753	0,594148595482882	-0,182756364848134	769	253	16,5784139960116	5,09362809731106	3,4938788779751	30,215786451436	0,459639460465591	0,128431739728823	0,139538823529412	0,207843137254902	0,254901960784314	0,450980392156863	0,682352941176471	0,758117647058823	111,5288629026	12,7808793671574	40,9850061397268	0,612941125404746	-0,160261605011966	0,448342069942609	0,494425487390104	0,497821065403352	-0,542325821772564	-0,32584915114302	0,428032268986767	1,33690989633577	1,70938607501772	112,925734668586	11,4180018255569	46,4340524326162	0,70288356237152	-0,263586023910069	0,005886288124858	19,1629405077681	0,439217900969446	18,0859060416658	0,282461546719813	29,7252747252747	848,563529044633	1,45191543802804	2,35399876242185	19,1629405077681	0,978873908946284	0,065259338284616	0,383190269223733	0,007480836171171	27,679802955665	0,172443789122294	17,7238204437542	0,22851343324743	30,4187192118227	881,790446494431	1,39157729817433	2,27246468275682	27,679802955665	1,05636098468778	0,068286702985611	0,385256393577002
C2	unidentified	300,469107551487	9,46224256292906	55,927731542791	0,920545831000299	0,088004866859793	874	166	18,2094711555624	6,15589601279105	7,20455735511336	31,4386318785338	0,463884775878315	0,124954933336342	0,127910588235294	0,20678431372549	0,265294117647059	0,454901960784314	0,666666666666667	0,769686274509804	300,53715203219	8,95655117714197	55,0509192827261	0,921122184715253	0,084242829541079	0,417973447588379	0,483061347731071	0,434303030510105	-0,640924373203727	-0,323976018714483	0,402134901714325	1,22070894095951	1,86810836584988	300,18019175328	7,64953621145711	58,4926402778336	0,923849710769025	0,084230523560761	0,006174726565154	16,7672897196262	0,450611675825705	16,25996183558	0,275433881168858	29,9947040498442	859,976622171861	1,43417071187648	2,3261018021731	16,7672897196262	0,956898665255689	0,058168784396101	0,360672901663897	0,007010073478885	21,9627727856226	0,254048686465158	15,7213178575607	0,230339940597146	30,0551989730424	858,84828903494	1,38595080727562	2,26903383799408	21,9627727856226	1,01144882514502	0,051286795133955	0,335525820849627
C3	regular	412,476207906296	22,1562957540264	76,0465679197955	0,756252306096024	-0,075904533674073	2732	409	28,5226137693561	6,59869974154859	15,4020546991921	42,5173724075062	0,470500674647604	0,158168608940209	0,168609411764706	0,152941176470588	0,223529411764706	0,454901960784314	0,737254901960784	0,827450980392157	411,513507576751	21,7499382205693	74,277029377192	0,743999392473517	-0,065779489982259	0,336574197713781	0,552717032366473	0,542445972193876	-0,996045946651368	-0,568091352038373	0,336020616479819	1,263940708526	1,61872951320472	412,965785294277	20,7305090357786	77,8277633241367	0,700881649740528	-0,082075214977101	0,003849242018713	26,9863818947781	0,4570656311401	25,8523426058353	0,244918692147673	30,3331047320466	901,41366573418	1,54090653174214	2,53036103550339	26,9863818947781	1,05187127546038	0,055156999386043	0,365651676063173	0,003587619513198	36,2877435064935	0,229756640586324	24,5560248997908	0,183731176633146	30,130275974026	878,18724666506	1,49025344309225	2,52482583891516	36,2877435064935	1,11259557461162	0,032978627797165	0,28491500706511
C4	unidentified	572,995215311005	7,37081339712919	41,7379575772878	0,938517270073792	0,087373538204938	418	103	12,3724253543075	5,2265939636908	3,62488440827073	23,0788849948258	0,417806548456703	0,0869977017459	0,081397647058824	0,279764705882353	0,313725490196078	0,403921568627451	0,588235294117647	0,650313725490196	571,616719809584	7,25315489289082	41,6502366383402	0,937679702336792	0,103493112006245	0,47427905418067	0,353791558062275	0,327355905025651	-0,152274961535559	0,011259881778476	0,445054806338448	1,11662002297484	1,59227399298726	570,589379493635	6,88993307648231	45,3927606971888	0,941024758205387	0,122721462124595	0,018076075081399	6,39544235924933	0,577473038600003	8,56808788965638	0,39895439731566	27,0804289544236	690,706773523281	1,25737986404883	1,92780230846967	6,39544235924933	0,764147709407553	0,100876291070324	0,430336053739757	0,018323662266992	8,19584569732938	0,459729003707861	8,58493955216652	0,344466136149616	27,0385756676558	688,250191586251	1,22954083341771	1,86074560631634	8,19584569732938	0,802352348035866	0,143867355084242	0,500575246822519
C5	regular	702,146289146289	21,5173745173745	63,5234458840309	0,600096126228521	0,009011003588198	2331	362	26,4881449919847	5,40101137602318	13,4071417496307	38,6695171988471	0,473735920794744	0,15643628859376	0,168609411764706	0,156862745098039	0,233333333333333	0,462745098039216	0,745098039215686	0,835294117647059	700,922685739246	21,0093752996367	62,3428463483356	0,582849159441458	0,085401358396386	0,354897807502242	0,52825655278915	0,534962337079468	-0,801515727720449	-0,512606684915206	0,356962000002933	1,21171263408897	1,60766721969648	701,524604800603	20,0653024631465	65,9369635498547	0,51634489058836	0,114789243823247	0,003861906446353	26,0726663585952	0,461416068565077	25,2048312591984	0,23885275291824	30,6100970425139	916,10606771422	1,53503196888037	2,52751037636153	26,0726663585952	1,04542574147282	0,053278428294214	0,359449214680839	0,003642212222384	37,3932530120482	0,243289088724317	25,7077532878502	0,192771960240465	30,9219277108434	926,928512335016	1,50270351652337	2,54241999670099	37,3932530120482	1,12133808911467	0,040127990224025	0,314443656918982
C6	unidentified	790,290404040404	6,97474747474747	41,0009739840537	0,926198962503164	0,172959417778305	396	126	11,4697262446123	4,98233115758078	3,2651858522194	21,7378576341495	0,447514359279065	0,114342036271205	0,127910588235294	0,207843137254902	0,257843137254902	0,447058823529412	0,627450980392157	0,694313725490196	790,175857490595	6,56510289887143	40,2548562273125	0,926769378693724	0,173815104733651	0,522911012577494	0,462851930764399	0,448045982448939	-0,679931599413157	-0,185400272352823	0,504656970275117	1,32683403587706	1,54525832793591	788,981317970697	5,68413467914835	42,9752945452854	0,939977221981206	0,175293462260705	0,007352609196687	14,1840175953079	0,474621664672162	14,4988603845426	0,303940821416398	29,0403225806451	803,616846072979	1,40329267274593	2,23761540461967	14,1840175953079	0,922341460530764	0,080097418490941	0,412687678054086	0,008821063862216	21,6327160493827	0,244065016807765	15,3085824378906	0,275924048863579	28,9845679012346	798,213006641914	1,36914842334623	2,16089559486233	21,6327160493827	0,995035118792774	0,108639596386068	0,468860253651956
C7	unidentified	1011,72700729927	30,7744525547445	61,0117203665811	0,863553187561135	-1,55114629035859	1370	197	22,6106153575252	6,0548219925207	11,4978574802254	34,4632183202745	0,566592242736511	0,155501693734634	0,171516470588235	0,250980392156863	0,313725490196078	0,57843137254902	0,807843137254902	0,87843137254902	1012,45036602186	30,4140113873466	59,2381732824794	0,862466724034818	-1,54241981026695	0,432948875800321	0,485211850954083	0,493528830168269	-0,84629107906238	-0,328735435372422	0,444026415369089	1,19721157266824	1,53456626562585	1013,35640028343	30,0522455994822	64,2213403270126	0,864765590452474	-1,56695113731646	0,004514825308803	20,9304451510334	0,544186784528439	23,9594540489357	0,254969933237632	36,5401430842607	1296,63802075891	1,52970678714779	2,45615744995104	20,9304451510334	1,00193147160407	0,07441060098443	0,415809513352705	0,004363178514368	28,5958727429063	0,402108145906839	24,91391733065	0,22600439004886	36,5133276010318	1291,98435814022	1,51440530961652	2,46337679731867	28,5958727429063	1,06351269840957	0,075224972691886	0,418505316195829
C8	unidentified	37,2944126074499	35,1926934097421	53,1691728919973	0,74357639172764	-1,51248519765985	1396	195	19,8428131186303	4,72908867565013	6,86992894682218	27,5828082027514	0,485485139614585	0,121843965226974	0,133724705882353	0,266470588235294	0,313725490196078	0,474509803921569	0,698039215686274	0,788235294117647	36,3765355305717	35,0419909387061	51,7761200333429	0,737572218036739	-1,50439512228456	0,360434929561611	0,357882794960148	0,359620462242618	-0,420702010865934	-0,22165221398183	0,365151137619496	0,950940143454547	1,17498510034134	36,3967724713098	34,701395522189	54,9917902036216	0,724122265304406	-1,4706051117707	0,0071000244638	13,7184930196978	0,524668901185404	15,4304602138485	0,315698745911693	31,4817364696883	947,424352517286	1,424773804083	2,27419229369647	13,7184930196978	0,914784233997713	0,074558790619975	0,401856265185374	0,007184142764903	17,7181964573269	0,344233026614797	14,5095218091437	0,276509845698428	31,8840579710145	966,526754504953	1,38476513125007	2,24571164491883	17,7181964573269	0,967732660815523	0,063482922358184	0,370015353198399
C9	spiky	198,908957415565	36,3399412628488	49,9400597033025	0,485533566167962	-1,23000757543058	1362	337	20,8794058763931	4,63400886657283	4,51349358024185	30,354983721982	0,460078892056088	0,125159139465579	0,127910588235294	0,207843137254902	0,270588235294118	0,447058823529412	0,686274509803922	0,766235294117647	198,29745290694	35,926628700169	48,8505560616193	0,4556874311599	-1,15174964164843	0,367609364467895	0,449875423103532	0,432414001585351	-0,671055049688818	-0,349891710447295	0,365796371377959	1,14808808957517	1,50373527773632	199,273989349791	35,719864258888	52,4696380212986	0,436664503674989	-0,892839302788429	0,006029418202383	17,7459303523594	0,441118632529863	16,8762944922361	0,277395821190075	29,8077477848753	850,442759219758	1,44080379009202	2,34844996975486	17,7459303523594	0,968634696316609	0,05514512248661	0,353115256790068	0,005711570247934	28,2145454545455	0,127265104638667	17,1644421487603	0,21170086659541	29,9363636363636	851,450869183094	1,38802487484202	2,34926848262287	28,2145454545455	1,06116850020545	0,040897045690848	0,305658434935181
C10	spiky	857,910089224434	39,7062457103638	43,7724539342857	0,171086033587983	0,983090716907778	1457	190	20,9001052387559	2,27515301255392	14,9132161729286	26,8944098239466	0,454159096720363	0,122249524888166	0,133724705882353	0,212235294117647	0,270588235294118	0,447058823529412	0,662745098039216	0,737254901960784	856,813631945761	39,3103309311587	43,5992475987411	0,207478238092522	1,48294943432511	0,3221857658417	0,352270307254757	0,367497681185319	-0,494736538667613	-0,284314536903905	0,322390119750671	0,881114832879269	1,06161519347914	857,060067234988	39,0840564996378	47,2318476047127	0,234109586674646	1,5243736678877	0,006346886261223	15,1756683033279	0,489330749026137	15,858607870346	0,281419071388472	29,4128023276959	827,275339897484	1,43036896818576	2,30593888393689	15,1756683033279	0,938103252835512	0,060162362560684	0,365068255113071	0,006278531995251	17,5765069551777	0,38443539370741	15,2767361666854	0,249532043289305	29,3400309119011	819,830336534588	1,40618229014785	2,29335685613341	17,5765069551777	0,964618941966758	0,053494945305939	0,344141432714535
