Type	x.0.m.cx	x.0.m.cy	x.0.m.majoraxis	x.0.m.eccentricity	x.0.m.theta	x.0.s.area	x.0.s.perimeter	x.0.s.radius.mean	x.0.s.radius.sd	x.0.s.radius.min	x.0.s.radius.max	x.a.b.mean	x.a.b.sd	x.a.b.mad	x.a.b.q001	x.a.b.q005	x.a.b.q05	x.a.b.q095	x.a.b.q099	x.a.m.cx	x.a.m.cy	x.a.m.majoraxis	x.a.m.eccentricity	x.a.m.theta	x.Ba.b.mean	x.Ba.b.sd	x.Ba.b.mad	x.Ba.b.q001	x.Ba.b.q005	x.Ba.b.q05	x.Ba.b.q095	x.Ba.b.q099	x.Ba.m.cx	x.Ba.m.cy	x.Ba.m.majoraxis	x.Ba.m.eccentricity	x.Ba.m.theta	h.asm.s1	h.con.s1	h.cor.s1	h.var.s1	h.idm.s1	h.sav.s1	h.sva.s1	h.sen.s1	h.ent.s1	h.dva.s1	h.den.s1	h.f12.s1	h.f13.s1	h.asm.s2	h.con.s2	h.cor.s2	h.var.s2	h.idm.s2	h.sav.s2	h.sva.s2	h.sen.s2	h.ent.s2	h.dva.s2	h.den.s2	h.f12.s2	h.f13.s2	
C30	unidentified	328,925187032419	188,506234413965	25,7390651231026	0,628550542823647	-0,978300183256008	401	71	10,8517116622811	1,24674736564935	8,14715384966	13,1356434914524	0,493032125568432	0,103256896667993	0,116282352941176	0,333333333333333	0,349019607843137	0,47843137254902	0,666666666666667	0,725490196078431	328,603292670832	187,780204304275	25,5043994083015	0,638515192424489	-0,995782205357386	0,460164598847403	0,340315709241464	0,324396021306852	-0,218664109751421	-0,031025333099386	0,415771145254896	1,112873322879	1,28144328796083	328,441056005126	187,165222512864	27,212788397895	0,63378257925113	-1,00529889629679	0,014416065468455	6,28396739130435	0,692172337732718	11,2069569463315	0,441248219727275	32,03125	976,299148240133	1,3432183289053	1,98260616959154	6,28396739130435	0,754110925907053	0,168205680975985	0,552434569947382	0,014101397009909	8,58284023668639	0,60610040655852	11,894705630055	0,356025921474369	31,9674556213018	973,301057948364	1,33568982719793	1,96480032263169	8,58284023668639	0,811261913838005	0,161282301128209	0,539958536782236
C31	artifact	615,304500703235	232,379043600563	129,945689485424	0,904951176781064	1,32027139610993	4266	565	34,7776125450774	16,2297072770336	0,64018949344444	59,1135185272879	0,438702738479358	0,135649591629671	0,058141176470588	0,250980392156863	0,313725490196078	0,372549019607843	0,733333333333333	0,827450980392157	615,854392184966	236,87397586928	124,266749041047	0,894206110387879	1,34741404763383	0,276524456378091	0,328650745443291	0,139184542483414	-0,512920262366971	-0,237711450562388	0,202497125933733	0,919236194924428	1,2027213138117	617,059538325299	240,829677695307	120,776913200089	0,868295843979119	1,36439645684134	0,043755481876457	11,8647198302758	0,675697025035815	19,2926472253087	0,466445553628779	28,4043429427181	795,909756685827	1,3007659165234	1,96603427448171	11,8647198302758	0,847040459330614	0,160072053076013	0,538249929632973	0,042739238949515	16,8712975098296	0,55857696099071	20,1101234177704	0,433378815053379	28,5436435124509	802,402516599596	1,28867478309172	1,98598907422255	16,8712975098296	0,908961034764497	0,137898539782267	0,504809297926363
C32	unidentified	1012,03927813163	207,202760084926	46,5650040782243	0,770247432986827	1,52773271323604	942	208	17,0419299413972	4,43832030301494	8,44489457913259	28,8985109782555	0,533071062820032	0,154318873241864	0,168609411764706	0,236196078431373	0,31	0,513725490196078	0,796078431372549	0,87843137254902	1012,11093409554	205,574264539356	45,3753530816787	0,768812507966157	-1,49647222820709	0,420048968195126	0,435666463126221	0,419574838690782	-0,543300790635782	-0,230992673142907	0,38310775790713	1,18122827019004	1,52783935522326	1012,38827076554	204,456258954905	47,1260385943293	0,767725083829778	-1,31070981837595	0,004582586324357	21,5032934131737	0,536352403032237	24,1892643829108	0,268575828779167	34,5679640718563	1163,34895464405	1,52110052135298	2,45818053819044	21,5032934131737	1,00477826770124	0,084052070112318	0,440461422547903	0,004814197558669	28,0134228187919	0,429336685538113	25,5446151074276	0,216104112051484	34,7114093959731	1172,4007015318	1,51147469843373	2,42198171493741	28,0134228187919	1,05321269573105	0,118390651590749	0,51255794913582
C33	artifact	269,009538950715	213,429252782194	34,1359990868137	0,631371060121627	0,217664908541283	629	125	13,8532876250715	2,74014123304624	7,01156530312597	19,1802515103426	0,346513295302223	0,017485402181	0,017442352941176	0,301960784313725	0,313725490196078	0,349019607843137	0,372549019607843	0,380392156862745	269,056478166214	213,380413465518	34,0548602816812	0,629560472198365	0,221735230961049	0,17968959680573	0,045631710298044	0,044311190628009	0,067205344670155	0,101489018409699	0,179194245668261	0,258053843626841	0,289801043611967	269,05273473281	213,218851658181	33,7980223243739	0,611029063204854	0,241466315765462	0,195040799723216	0,726749335695306	0,074050301802598	1,39243456588953	0,715279007971656	22,5558015943313	484,015867579675	0,574607844859592	0,81537610109827	0,726749335695306	0,386769493039361	0,005292385918292	0,065706830236381	0,219356996881501	0,667304015296367	0,024610904038574	1,34207067623543	0,721414913957935	22,4837476099426	482,393731438699	0,53624768969993	0,757757167029437	0,667304015296367	0,368053126714326	0,000519243784426	0,019836467450462
C34	ghost	429,384875846501	219,64841986456	49,6175405461787	0,335987620578325	-0,343951660205661	1772	202	23,4745763193165	1,5264781888493	19,8884331844394	28,5834763642662	0,508296817598371	0,137372662484253	0,151167058823529	0,226313725490196	0,290196078431373	0,501960784313725	0,737254901960784	0,816823529411765	428,443140208726	218,655127373421	49,6297251914164	0,357254736970821	-0,386945668049836	0,356638605024681	0,395349076728637	0,403761326331881	-0,539688297513145	-0,305108701956759	0,357795434025108	0,999889888885947	1,24232667655603	428,264488239578	218,335625605864	53,0623790797166	0,343308385244845	-0,514059657851441	0,004910125910346	22,1271236959762	0,401023604668362	19,4707810428193	0,253691584281059	32,7715350223547	1031,64953368787	1,46828386193093	2,42246041056968	22,1271236959762	1,01204311169392	0,045104570079779	0,325213070517121	0,005056171619103	25,6284319707138	0,323939198909296	19,9542360164701	0,230604443067072	32,4460036607688	1010,5717297237	1,45595336025244	2,40039709031778	25,6284319707138	1,04293827669055	0,055180409967045	0,356851928951975
C35	regular	192,41416893733	236,717529518619	67,7507749588329	0,308039489656306	-0,437637452888073	3303	355	31,7736380451852	3,45706857208595	22,6534848733996	40,2415955289071	0,507193104308027	0,156575921505562	0,162795294117647	0,203921568627451	0,266666666666667	0,490196078431373	0,780392156862745	0,890196078431372	191,422295881702	235,662649728108	67,5492730272314	0,379524797198646	-0,452079744637963	0,32732660553816	0,479490658197281	0,470333040998348	-0,759438897003126	-0,484781114017681	0,329129367377074	1,103483857251	1,44205569240876	191,235706133117	236,529341563034	71,7612362138313	0,350269503663087	-0,451718747073598	0,004011849040857	25,7206351739547	0,464455162767562	25,0135217313195	0,244165048773945	32,7322853495053	1043,61664319757	1,5347984083069	2,52371089529351	25,7206351739547	1,04359504590984	0,051525778343126	0,353483434039831	0,003544999058005	36,5811795891319	0,277526026818453	26,3166072045746	0,192294282110765	33,3194168323393	1076,23052111122	1,51461732217018	2,56281894622061	36,5811795891319	1,11584167147784	0,033492744455363	0,289129407504829
C36	regular	829,489949748744	240,442211055276	48,7832712455711	0,448378364462123	-0,401691125214234	1592	233	22,576119603251	2,99693340925134	15,9361077869342	30,2421962278591	0,519324563996453	0,152706985175342	0,156981176470588	0,207843137254902	0,286274509803922	0,501960784313725	0,792156862745098	0,886627450980392	828,948336297877	239,71921736037	48,750226636847	0,494344261491687	-0,35327546065114	0,360031467901482	0,476800053008974	0,463743576649027	-0,665517897292037	-0,407139786863198	0,344983514839836	1,15575577176621	1,51674202172122	828,800210938729	240,219754687962	53,2614690326615	0,544952358199448	-0,176543894934202	0,004498387210261	22,54600402955	0,509110653066253	23,9644462345537	0,246289187921789	33,5023505708529	1091,78447022165	1,52622370544001	2,48060047653596	22,54600402955	1,01294956564388	0,065527210045259	0,393307560690233	0,004724680913492	28,3510489510489	0,364858534997519	23,3186884444227	0,223057561372346	33,8573426573426	1108,51101661136	1,49088916325835	2,44622451593849	28,3510489510489	1,06128757772004	0,062483482144401	0,382047825812173
C37	regular	323,861316437874	253,619500175994	62,3088132186904	0,237229546173683	1,00058776254504	2841	321	29,5723484882611	2,91757750515181	22,0223920872337	36,5987516083195	0,492359083725007	0,140760162357873	0,151167058823529	0,219607843137255	0,27843137254902	0,47843137254902	0,737254901960784	0,831372549019608	323,073004160452	252,285347022081	61,2974076956904	0,175884284755163	1,17165079768917	0,317222923615945	0,410991319928848	0,415063278282556	-0,641185012217202	-0,355648998339806	0,314158861974421	1,0015584550509	1,23109461897901	323,479398430626	252,920131268125	65,4887743562451	0,224236489273617	0,909229314871894	0,004807154060665	22,1936144466164	0,427757516126528	20,3917920043167	0,255671790771023	31,7676626640603	972,599894413707	1,48191781862095	2,44404009082353	22,1936144466164	1,01273321839537	0,045972790955773	0,329600352063306	0,004650894390708	28,613601236476	0,244867259437858	19,9460737824557	0,21775566063932	31,9258114374034	976,362570735244	1,44316265417104	2,44561833991925	28,613601236476	1,06551760978364	0,033732022513051	0,28370198154541
C38	unidentified	15,8288347597103	253,472679394338	58,1855625316651	0,769521341139169	-1,54406644327943	1519	218	21,6555397697821	5,14637149589937	10,3607931977833	33,0384427029739	0,491822535465799	0,150054016137943	0,156981176470588	0,196078431372549	0,254901960784314	0,482352941176471	0,749019607843137	0,869176470588235	15,5705362063988	251,965412981287	58,0619801078348	0,765926506242192	1,54876712213007	0,372114638275251	0,463350581054285	0,444105203700712	-0,704329131096273	-0,393811765480663	0,363978337839715	1,14161827867497	1,45377415175551	15,1672559918088	251,918164513204	62,1472623460286	0,752508753585997	1,51337620897078	0,004384218177351	25,1748416289593	0,420375803966976	22,7165206363507	0,242918248470096	31,5143891402715	962,196604991277	1,50596758773338	2,48036149498032	25,1748416289593	1,03769490982663	0,052033557248413	0,35228594761392	0,004848867713437	29,0403726708074	0,292731168752625	21,529939527796	0,213650567260161	31,2639751552795	940,657801875711	1,47172085260321	2,43514105459314	29,0403726708074	1,06487817347183	0,0566386890029	0,363770841074524
C39	spiky	730,646160962072	272,127659574468	54,9786331453738	0,303137528055813	-1,50327989326925	2162	319	26,1446329556121	3,15224547186099	18,3640786439181	34,1027106009688	0,518292793528142	0,142278616275812	0,156981176470588	0,223529411764706	0,294117647058824	0,513725490196078	0,752941176470588	0,846196078431372	729,89441100301	271,485633792959	54,2016785959654	0,311456838512966	-1,31147292256395	0,347614783348886	0,432890409650602	0,429363411893822	-0,685562424632021	-0,399295321213585	0,350459938586306	1,05284842851292	1,30936271431308	729,504102017461	271,298237597708	57,8419792632646	0,32611755148541	-1,29397197476521	0,004704388801094	21,9212316062817	0,446199247205096	20,7916231565685	0,258342574907616	33,4743415357982	1080,25510628599	1,48981644527988	2,44613761411888	21,9212316062817	1,01254841043961	0,050190318938485	0,343985238131107	0,004771196379278	27,934670781893	0,272937414102292	20,2106369683441	0,215450866876202	33,7433127572017	1091,88061093059	1,44822437151818	2,42111411805597	27,934670781893	1,059655261114	0,03546066084331	0,289297727185234
