Type	x.0.m.cx	x.0.m.cy	x.0.m.majoraxis	x.0.m.eccentricity	x.0.m.theta	x.0.s.area	x.0.s.perimeter	x.0.s.radius.mean	x.0.s.radius.sd	x.0.s.radius.min	x.0.s.radius.max	x.a.b.mean	x.a.b.sd	x.a.b.mad	x.a.b.q001	x.a.b.q005	x.a.b.q05	x.a.b.q095	x.a.b.q099	x.a.m.cx	x.a.m.cy	x.a.m.majoraxis	x.a.m.eccentricity	x.a.m.theta	x.Ba.b.mean	x.Ba.b.sd	x.Ba.b.mad	x.Ba.b.q001	x.Ba.b.q005	x.Ba.b.q05	x.Ba.b.q095	x.Ba.b.q099	x.Ba.m.cx	x.Ba.m.cy	x.Ba.m.majoraxis	x.Ba.m.eccentricity	x.Ba.m.theta	h.asm.s1	h.con.s1	h.cor.s1	h.var.s1	h.idm.s1	h.sav.s1	h.sva.s1	h.sen.s1	h.ent.s1	h.dva.s1	h.den.s1	h.f12.s1	h.f13.s1	h.asm.s2	h.con.s2	h.cor.s2	h.var.s2	h.idm.s2	h.sav.s2	h.sva.s2	h.sen.s2	h.ent.s2	h.dva.s2	h.den.s2	h.f12.s2	h.f13.s2
C1	NA	353.750242954325	25.7004859086492	127.631850642958	0.859019596580479	0.186338918828015	5145	506	44.2184585360461	14.1422024478452	11.7096269233214	72.7142924541678	0.379176432477753	0.0131021617015394	0.0116282352941176	0.349019607843137	0.36078431372549	0.380392156862745	0.4	0.411764705882353	353.675417613122	25.6184212113293	127.364029636748	0.859536892722442	0.18819036428026	0.219949677021472	0.120017900873613	0.0328712141224702	0.0923050782590374	0.140698468400481	0.194440808452852	0.423300373227881	0.793664364049421	353.196573315638	22.7974117796193	129.898924474264	0.851742375285094	0.17253609623067	0.431276888518551	0.371889471273726	0.118756165690377	1.21100259473879	0.835802972709042	24.3571319525724	573.511221076271	0.418896842844889	0.538854708176938	0.371889471273726	0.29769739965344	0.0122540332359312	0.081373846606429	0.434339427801284	0.385928393005829	0.058670790500882	1.20499119176983	0.831015820149875	24.3330557868443	572.733130495606	0.410282241088098	0.534850139594592	0.385928393005829	0.304335119294442	0.00501376731043615	0.0518145071298499
C2	NA	442.697974217311	9.78268876611418	34.1783076521671	0.756327856551963	-0.135832741116171	543	108	13.3905554668402	2.79939788916755	8.59343566266369	19.8371823391077	0.498190878561369	0.149381715718315	0.162795294117647	0.240862745098039	0.27843137254902	0.482352941176471	0.76078431372549	0.87678431372549	441.676872227538	9.33014409556116	34.5001591290508	0.76120625934971	-0.0816845459260881	0.483951694005398	0.525977200996627	0.489130548695744	-0.568427798869475	-0.27793788754098	0.423861175755809	1.4649705349219	2.13186541598642	441.302897407686	7.83819842855895	37.0645591493872	0.782036369118287	-0.0231016117522718	0.00473001677233611	24.7580234335201	0.435006506896627	22.9100075803796	0.231751810776189	32.0580743759552	997.188149324674	1.49165256317709	2.43267748560703	24.7580234335201	1.03737209472733	0.0688554960344943	0.399076841838837	0.00654043490986726	23.1348547717842	0.370764509983332	19.3833041356037	0.228907649162908	31.8236514522822	974.147411652439	1.43041125183942	2.28575823049004	23.1348547717842	1.01417461848924	0.092702050065821	0.44636250847744
C3	NA	701.442724458204	17.6003810431055	165.380873623681	0.962859792821267	0.121471142552155	4199	463	48.9309504077952	22.2937982220698	4.87791035126877	83.1994354622125	0.379108938169219	0.0165676849719901	0.0174423529411764	0.341176470588235	0.349019607843137	0.380392156862745	0.403921568627451	0.415686274509804	701.764027699425	17.5246114468294	164.127248605363	0.962316939384542	0.121242789759735	0.239263753325389	0.152103066085187	0.0410551770171457	0.0714416686911333	0.126482055701451	0.197883915927571	0.705415947194111	0.813145279202265	699.13338839861	14.7001065459219	167.801016349961	0.961879965949627	0.111207738217641	0.320911098015749	0.503129302791338	0.176666640311203	1.30554410122624	0.79619127561897	24.3969833521091	570.820981885476	0.520175885796533	0.675964230815673	0.503129302791338	0.33206563888319	0.0296053987840517	0.141802318389241	0.301907873436703	0.506449948400413	0.148825785273994	1.29750075815183	0.783708189158016	24.4254385964912	572.132524907897	0.520439708733664	0.68342715684561	0.506449948400413	0.335893843102083	0.0186105535198638	0.112944064740869
C4	NA	792.238163558106	17.5932568149211	48.0342962765268	0.602648669878192	-0.073903422592449	1394	191	20.6767742361127	2.63443309787856	13.6706543509824	27.1862277424749	0.512012265451374	0.136010410534149	0.14826	0.243137254901961	0.304509803921569	0.503921568627451	0.756862745098039	0.815686274509804	791.653300733496	16.6755528694267	47.5993005132014	0.598694037501115	-0.0923927336590041	0.378464006779015	0.407371387814621	0.378641181522015	-0.610514164871035	-0.253933252411925	0.367085341030423	1.04934456376402	1.42140672781904	791.887186945253	15.2883692454187	49.6669805959144	0.529400635910234	-0.0801208765005589	0.0048562165767471	22.6230386528894	0.382017125090097	19.3039365420828	0.247844108328981	32.9261385380788	1040.73351786112	1.45963554925466	2.41758455604201	22.6230386528894	1.01998313459155	0.0397882373106256	0.305747554331608	0.00484221368678983	29.2950160771704	0.24976356264328	20.5238558262942	0.199502713194691	33.2290996784566	1058.95528886144	1.44616586747189	2.41225948259633	29.2950160771704	1.06549571493995	0.0529130280046231	0.350538889964049
C5	NA	1003.80826446281	17.2735537190083	46.3134103268979	0.63039936674009	-0.358569413716053	1210	147	19.8742429570584	2.57995934848263	15.5938385413443	26.7354979020882	0.533764381785772	0.148277799571845	0.162795294117647	0.250980392156863	0.301960784313725	0.517647058823529	0.792156862745098	0.862392156862746	1003.36778126575	16.0113423157025	46.4530181697698	0.645758923529034	-0.395234042266075	0.415066287481178	0.435270924388749	0.377804779168771	-0.4816556306074	-0.240291909904923	0.386627139784378	1.16872576496789	1.77761558728254	1003.39352051408	14.3836165706333	49.1262258910142	0.653922566765484	-0.527249591241411	0.00445795846655791	19.9946272666219	0.532553721342438	22.3870857246352	0.257457571050619	34.3877322587867	1146.51952910916	1.50968770809536	2.44910800826	19.9946272666219	0.993117026673012	0.0690549838736292	0.400857581172401	0.00494589793281653	24.0145348837209	0.462268236798213	23.3294740306322	0.227866070146212	34.8032945736434	1174.2729712547	1.50209924951285	2.40714795210586	24.0145348837209	1.02810025211625	0.0860202270502039	0.44109222848155
C6	NA	435.340676229508	61.5035860655738	60.9568805570181	0.660731678266986	-1.27339213444231	1952	277	24.0017613999535	7.48370360872342	9.38197971399864	37.4191772832118	0.507704516232723	0.139438700562172	0.145352941176471	0.247137254901961	0.301960784313725	0.490196078431373	0.750784313725489	0.854901960784314	434.509051698554	60.5417881803613	59.225432023795	0.624263497335741	-1.22036638385671	0.370541048022413	0.387926821112314	0.391122060657409	-0.489430246665391	-0.277131987270632	0.371991431898185	1.01748513567282	1.3069706528193	434.70117957378	59.8702577730089	64.0620348344275	0.612804347282543	-1.2169415934281	0.00483151041952731	21.7560469937802	0.432379977108521	20.1642702128035	0.254441759890929	32.7553559087768	1033.55086910287	1.47197637194551	2.42429897903218	21.7560469937802	1.01158884930329	0.0460701913272995	0.328677195283057	0.00487536802946761	25.8531587933978	0.322516857758431	20.0802967494199	0.2240143765147	32.6237905520774	1022.28399621752	1.44982756991488	2.41361122300392	25.8531587933978	1.04290166167543	0.047974787503323	0.334471268431135
C7	NA	647.247624371157	45.4684181106764	55.0507261491186	0.498708650390554	-0.7842718987118	1789	236	24.747059476714	3.93154445450846	17.0646499127478	38.4616106914886	0.500788040202107	0.14650090856326	0.156981176470588	0.250039215686275	0.290196078431373	0.47843137254902	0.772549019607843	0.843137254901961	646.322498325724	44.179018371072	54.3698275980236	0.510536258910453	-0.703681466780376	0.356579695686335	0.389518893515925	0.383384328505846	-0.461110661507689	-0.244102597578299	0.345255676582142	1.04903368963383	1.33193069593862	645.842110691369	44.6307831464476	57.8813157720842	0.48915007277925	-0.536759270517142	0.00480827584430715	20.8318223028105	0.498359579697773	21.763699913037	0.268305430177369	32.5942883046238	1029.37469880061	1.49522527289759	2.42641132041524	20.8318223028105	1.00356811426415	0.0607274168289846	0.375473954885503	0.00456063126293156	25.8707006369427	0.419462962712697	23.2816969248245	0.230316373632208	32.8095541401274	1043.65091413189	1.49829694611586	2.43727294600578	25.8707006369427	1.04240996917942	0.0692605607559528	0.400533998118117
C8	NA	15.0171037628278	41.7673888255416	39.4148938563657	0.646646098985382	-1.18505579006744	877	144	16.1636721956033	2.7261123981602	9.47723067328045	21.7775651917062	0.376166521340577	0.0105954348904473	0.0116282352941176	0.349019607843137	0.36078431372549	0.376470588235294	0.392941176470588	0.4	14.9963268508392	41.7668679568256	39.3235602122554	0.645059613533729	-1.18368539322466	0.203907919842006	0.0499852411091024	0.029353687366611	0.13597828420707	0.150992709968465	0.194445850700756	0.306679895780741	0.424320795280178	14.2314663764779	41.7777199154023	39.0551352464479	0.601843129774599	-1.09224585424599	0.608494382774999	0.224425558703179	0.0441135171665556	1.11739132351675	0.891186654076173	24.1608435631099	569.506990925303	0.301634624212915	0.374762965280966	0.224425558703179	0.233127171837461	0.00271182918699334	0.0318928733666626	0.584305027309903	0.239304812834225	0.0215398331623179	1.12228643584318	0.881951871657754	24.2072192513369	571.560399805569	0.305115601761814	0.380202397780485	0.239304812834225	0.240529690124206	0.00279893498086502	0.0326356481660126
C9	NA	172.389630002517	105.170714825069	207.942763697509	0.862057226449746	-0.56029989593441	15892	823	74.2631611959652	19.3137716221711	41.4248649740284	112.874697985894	0.383586019356144	0.0176475803048991	0.0116282352941177	0.349019607843137	0.36078431372549	0.384313725490196	0.407843137254902	0.419607843137255	172.517585770557	105.134121856559	207.044225042999	0.862022348414619	-0.560777995821747	0.193654562744271	0.0530630165613076	0.0294298284777121	0.113411250993573	0.141655812262205	0.192223883932128	0.24645275303857	0.278874000973359	172.599875744372	105.124274658848	207.272079786459	0.861807290991013	-0.561682109478698	0.302866451308504	0.568100822911942	0.271804843024234	1.39007456824561	0.792226784444914	24.64922568522	584.179566091639	0.499953053491126	0.653661817603037	0.568100822911942	0.333463182820158	0.0230835704327822	0.125044589687169	0.293265675762166	0.728777785106523	0.123790204654971	1.41586945785051	0.778884645421539	24.6706022030209	585.067241318058	0.50176811298333	0.667984596345223	0.728777785106523	0.3478205850783	0.0140175124841993	0.096982530665109
C10	NA	74.5653846153846	50.2476923076923	41.8303833210852	0.271941016397569	-0.971463496252385	1300	131	19.9888610325854	0.824360455065523	18.1388470652646	22.4734496861517	0.502654600301659	0.138847425709297	0.145352941176471	0.227450980392157	0.29	0.490196078431373	0.756862745098039	0.815686274509804	73.7080477705095	49.0232731200864	42.3649057482248	0.310016623426403	-0.772361727505832	0.380703241784918	0.403905586447768	0.409675600295289	-0.575224557512769	-0.322048065433927	0.399469690169478	1.0178986425264	1.17925864596447	73.6508684968241	48.6694697071603	46.3882231561166	0.280716610672818	-0.561344452661382	0.00525211093515015	20.2204246713852	0.466634996395168	19.9555225171528	0.265346503602791	32.28432760364	1004.78095820474	1.47557409416631	2.40733789930802	20.2204246713852	0.993904043181332	0.0578158837821062	0.365414989919252	0.00547524892309867	24.0731092436975	0.354657879899503	19.6514319257114	0.241871888424106	31.8798319327731	976.430988680242	1.45125375006642	2.37358706639563	24.0731092436975	1.0261015258031	0.0643253551776314	0.382023005304742
