Type	x.0.m.cx	x.0.m.cy	x.0.m.majoraxis	x.0.m.eccentricity	x.0.m.theta	x.0.s.area	x.0.s.perimeter	x.0.s.radius.mean	x.0.s.radius.sd	x.0.s.radius.min	x.0.s.radius.max	x.a.b.mean	x.a.b.sd	x.a.b.mad	x.a.b.q001	x.a.b.q005	x.a.b.q05	x.a.b.q095	x.a.b.q099	x.a.m.cx	x.a.m.cy	x.a.m.majoraxis	x.a.m.eccentricity	x.a.m.theta	x.Ba.b.mean	x.Ba.b.sd	x.Ba.b.mad	x.Ba.b.q001	x.Ba.b.q005	x.Ba.b.q05	x.Ba.b.q095	x.Ba.b.q099	x.Ba.m.cx	x.Ba.m.cy	x.Ba.m.majoraxis	x.Ba.m.eccentricity	x.Ba.m.theta	h.asm.s1	h.con.s1	h.cor.s1	h.var.s1	h.idm.s1	h.sav.s1	h.sva.s1	h.sen.s1	h.ent.s1	h.dva.s1	h.den.s1	h.f12.s1	h.f13.s1	h.asm.s2	h.con.s2	h.cor.s2	h.var.s2	h.idm.s2	h.sav.s2	h.sva.s2	h.sen.s2	h.ent.s2	h.dva.s2	h.den.s2	h.f12.s2	h.f13.s2	
C1	unidentified	303,242038216561	8,92101910828026	62,1701923517533	0,947802605357539	0,01306263435158	785	191	16,9977565609988	7,91305006016053	2,63667541333268	31,6261574861694	0,371879605345323	0,11901738997608	0,133724705882353	0,136627450980392	0,172549019607843	0,364705882352941	0,56078431372549	0,63921568627451	303,330046614097	8,78463481146142	62,4473549784826	0,945976789702722	0,020694475411258	0,399741983659606	0,443067970065782	0,379428276601265	-0,518959037631026	-0,238385421313407	0,361122434567892	1,22171033417463	1,67574001853592	302,634471103643	8,11204165302802	67,8785979912383	0,942267431270834	0,028511764329596	0,006396680720715	20,7711803041274	0,255428369810039	14,9484097042672	0,250572945031353	24,1636495293266	553,905299406579	1,38464953166124	2,31015941760087	20,7711803041274	1,00157006464593	0,029716556675163	0,259447088642125	0,007008560705534	23,5112540192926	0,123453513720516	14,4112989940137	0,233029868991765	23,9131832797428	539,370526951246	1,34691232075436	2,24332902989948	23,5112540192926	1,02122334348965	0,037274801998606	0,285794448091799
C2	regular	422,623686337914	26,8314470493129	68,4670466221361	0,615710769749915	-0,046612325091761	2474	369	28,1568559160177	6,14321066575197	10,9377328298202	41,6969628328446	0,401341005278425	0,14659684349714	0,174423529411765	0,120509803921569	0,172549019607843	0,403921568627451	0,631372549019608	0,713725490196078	422,289039234737	25,4695648396092	66,9996737499772	0,579633657693849	-0,082112227916295	0,316838958962325	0,472325141935131	0,480635818777212	-0,729386644121383	-0,48980818479696	0,316786898437959	1,09901511413906	1,40963323612329	422,411881358877	25,2899062102021	70,4693352067256	0,508698368709357	-0,139189577689578	0,004189691934502	25,503677681414	0,394796394487103	22,0703286043713	0,244670914456774	26,1713689757383	667,765100386381	1,49369761780198	2,4611982190452	25,503677681414	1,04478699684518	0,040317634344314	0,310341873039896	0,004281891736924	32,0552995391705	0,23134782899397	21,8516288305124	0,211715833650413	26,2350230414747	665,337155091121	1,45628337804056	2,44835459908013	32,0552995391705	1,08976010730478	0,031533366916101	0,274670664027308
C3	spiky	521,043973941368	16,2296416938111	48,272127402489	0,601234413488236	0,191380921929737	1228	217	20,4064236248778	4,24689957136452	9,95602149626361	28,9924948969113	0,37220093249026	0,137348301357296	0,145352941176471	0,104078431372549	0,156862745098039	0,356862745098039	0,611764705882353	0,686274509803922	521,164159895668	15,5487383205635	47,770756877054	0,601514762053685	0,161740906563657	0,329962416167399	0,484303482236169	0,476871230089026	-0,836228262079141	-0,471291813834405	0,328044868947608	1,12749408851557	1,49096229304731	522,465755486318	15,5337226949148	51,0347426724784	0,552864500516864	0,217726241914899	0,00474255458825	24,4807949977669	0,340019154056117	19,5465950627364	0,240890465330232	24,2369361322019	568,569405903907	1,4583536334877	2,42180423058774	24,4807949977669	1,03582900526544	0,037404167771946	0,296950133012975	0,005169900050386	30,4007561436673	0,14714323472383	18,8228967520842	0,20593075318801	24,5009451795841	574,144192626138	1,40866591223009	2,38066202853435	30,4007561436673	1,07749662604454	0,042049043244989	0,311769401082438
C4	unidentified	562,306368330465	11,5834767641997	33,8469079309964	0,587437845511119	0,215532675817347	581	141	14,0180161705197	3,42836117516638	6,57448338648789	21,0454692288296	0,353994127771591	0,116165577907573	0,127910588235294	0,134901960784314	0,168627450980392	0,349019607843137	0,545098039215686	0,616470588235294	562,712313617816	11,2060595660298	33,5406527355672	0,577824395132272	0,200995913939515	0,347551838471127	0,394155413605826	0,387777791461355	-0,542688253295906	-0,303770144675858	0,355577861596385	0,963351320027103	1,32129995188454	562,751280809667	11,0994194549292	36,524801291773	0,54417791536698	0,257918014680432	0,006318736318145	18,6959884001933	0,310816390194	14,5638660976401	0,264876104271152	23,0710488158531	505,987867453416	1,3816875651604	2,2821939459214	18,6959884001933	0,981128240911644	0,043930642986459	0,312139064040286	0,007991622574956	23,0892857142857	0,142572380223715	14,464276856576	0,220639627037953	22,422619047619	475,343129277884	1,33766451681994	2,1841159161772	23,0892857142857	1,00800147198806	0,062504022245763	0,362548290658509
C5	spiky	663,579796772265	16,2498505678422	66,667648229274	0,837579623607056	-0,050971045191447	1673	245	24,590373561506	6,0871780286231	10,6073999929568	40,0419498892987	0,382677589864398	0,139788011313176	0,156981176470588	0,125490196078431	0,168627450980392	0,372549019607843	0,619607843137255	0,698039215686274	663,958758024207	15,9000771793992	67,6662742153915	0,839104703960816	-0,058221276546687	0,322020317002308	0,48926975983726	0,493720842178803	-0,799268136175621	-0,459138293100384	0,297705967833613	1,13674645170097	1,50327802443065	665,139435991847	15,2458095679724	72,8386393916873	0,820057375697703	-0,071604911273242	0,00447948650044	25,4631867246657	0,345053725816239	20,4391415970717	0,240183488697534	24,7845980344772	596,026334500086	1,46651589128916	2,44246801067457	25,4631867246657	1,04346486725606	0,033943129516609	0,284390439180522	0,004799241899743	31,8730691739422	0,174583595377076	20,3072666083628	0,206303682923513	24,7756883814641	590,284046295637	1,43199439280563	2,41453237460296	31,8730691739422	1,0877230749063	0,038807913360852	0,301883390642981
C6	artifact	779,454335793358	34,5142988929889	104,659244356873	0,936102636217699	0,705282203953346	2168	389	30,6133876926681	13,3955945861943	1,94212663235279	57,0610157333751	0,262679979740974	0,021562317702503	0,017442352941177	0,203921568627451	0,223529411764706	0,266666666666667	0,294117647058824	0,305882352941176	779,37804710095	34,4338934031125	104,371611854216	0,936281772032896	0,704871877278305	0,138067309529248	0,054502453808961	0,052297273069728	0,001718387982974	0,045760257193968	0,139135044620643	0,219470071831861	0,270379053066464	778,977941505706	34,151941465165	105,663431458411	0,939244536163409	0,709126670063173	0,206817456963462	0,909009355376137	0,039348152622912	1,47312111971577	0,6985767163459	17,4277841855697	284,055126650047	0,603050858513306	0,880260947216441	0,909009355376137	0,430250885872928	0,001284667369505	0,03362929344283	0,199976110853107	1,00557724484105	-0,02049220886323	1,49269226952806	0,688543682950034	17,3803680981595	282,524200268609	0,600647944493718	0,89409684106516	1,00557724484105	0,448136276864167	0,002461982055579	0,04692053381778
C7	unidentified	859,080550098232	13,6483300589391	31,1200428619165	0,73576178369653	0,085400245076428	509	88	12,4442447392668	1,99787287126226	9,11363636363636	16,2582623622982	0,354551407989522	0,093243713924464	0,104654117647059	0,172549019607843	0,207843137254902	0,349019607843137	0,504313725490196	0,552627450980392	859,179556270236	13,0245550750777	31,5221670577078	0,740478447613209	0,050264687598085	0,345194281174482	0,315117634839194	0,337258672541981	-0,309304151375626	-0,162012832688495	0,347243235840283	0,840072539976023	1,1216700001576	859,468219584266	12,4658799599049	34,1286202080971	0,713366787919135	-0,006948823254093	0,009831925704143	12,1878658861096	0,303182128671873	9,74537406946784	0,307538973162254	22,9797764768494	493,369769907664	1,28700949068779	2,09655731159576	12,1878658861096	0,895308096371035	0,037292447078249	0,276731269624957	0,009888596191357	13,0739910313901	0,281316587434769	10,095792947777	0,270773514641852	22,3878923766816	468,63634613611	1,28511612860486	2,08988940430062	13,0739910313901	0,900816944498643	0,060943525641424	0,350863509323943
C8	regular	194,818116203537	46,5532298809094	68,6775764989597	0,538918278016154	0,033204929973159	2771	322	29,8337602768155	4,51627074598039	20,7091748283438	41,6908957883628	0,392115821427813	0,140492683021553	0,156981176470588	0,133333333333333	0,172549019607843	0,384313725490196	0,623529411764706	0,717647058823529	194,601528128169	45,7032276925409	68,5512632242418	0,541006252234646	0,031311402410891	0,277043562468048	0,427052973897437	0,4252310257595	-0,702297922437394	-0,424290588080703	0,274639104244551	0,984823472716127	1,29974793851198	194,880997729414	46,6409479787475	73,1696914374002	0,496545540385675	0,224498073493248	0,004573481225502	24,9345180606529	0,351869314110271	20,2357178910793	0,251127513836061	25,4991307707166	629,464617562834	1,46881108788323	2,43908355315757	24,9345180606529	1,03905672323586	0,037320779437334	0,297636127173865	0,004457600422095	31,3509749303621	0,19054527822114	20,365490179281	0,220255529631201	25,2578591325109	613,342582901305	1,44123474712538	2,43953782151895	31,3509749303621	1,08339504177918	0,028201451863286	0,259621561403873
C9	spiky	1000,10667396061	41,8512035010941	51,4273402555489	0,360899423143589	0,299902518211208	1828	243	23,5442684001102	2,85737150914553	13,7362266842515	28,9997299132902	0,389951516711718	0,109107716177366	0,127910588235294	0,19321568627451	0,223529411764706	0,384313725490196	0,576470588235294	0,631372549019608	999,882319609181	40,4988612107475	51,3884854793628	0,394143157189801	0,096608050144882	0,284710208706143	0,318935234989833	0,338424132132712	-0,396606831872152	-0,206025314648072	0,264011117137302	0,832097044360822	1,04512923062077	999,997105816283	40,7218594626579	56,9058624937496	0,417637660445074	0,228730274186697	0,0075270032673	13,9343927686252	0,39899845009068	12,5926429563515	0,300631504892333	25,3660883510716	608,592824858658	1,36282511871341	2,21476994119923	13,9343927686252	0,921210259227228	0,041371730216579	0,298865458898126	0,007108078223615	17,9477566072526	0,273467963522293	13,3516622159328	0,267990877844413	25,3159188690842	605,721399510022	1,35214397334744	2,23388362114381	17,9477566072526	0,969201624500838	0,034529261334877	0,274751123134704
C10	regular	56,3325733827301	61,7418067825591	79,5953429197386	0,647588967220298	-0,402173953952324	3509	427	33,162951889309	6,63322854948689	17,4433489687586	47,2217716311654	0,409323923356746	0,14002213314856	0,156981176470588	0,12156862745098	0,180392156862745	0,411764705882353	0,631372549019608	0,697725490196079	56,4586483409372	60,250220471194	78,4472797501496	0,64193278115952	-0,398453210106798	0,279896516652328	0,400777854485814	0,397866527381806	-0,689311988256748	-0,415898113805802	0,29557927633518	0,924211554401998	1,15530554759842	56,1154961079748	61,3214568230399	84,0641069906145	0,641371597193025	-0,426371290494188	0,004452950720963	22,9578692126999	0,399416221612014	20,1129614542041	0,248092970093223	26,6396150640297	686,728502804654	1,47546345503368	2,438072188472	22,9578692126999	1,02231434511696	0,038920182000147	0,303707659263689	0,004617444851028	26,7898528030066	0,27171264700878	19,3923644238606	0,22628699188008	26,6946445349201	684,266492455604	1,44614185529242	2,42363612935099	26,7898528030066	1,04935611382924	0,034399287180031	0,285187534911924
