Type	x.0.m.cx	x.0.m.cy	x.0.m.majoraxis	x.0.m.eccentricity	x.0.m.theta	x.0.s.area	x.0.s.perimeter	x.0.s.radius.mean	x.0.s.radius.sd	x.0.s.radius.min	x.0.s.radius.max	x.a.b.mean	x.a.b.sd	x.a.b.mad	x.a.b.q001	x.a.b.q005	x.a.b.q05	x.a.b.q095	x.a.b.q099	x.a.m.cx	x.a.m.cy	x.a.m.majoraxis	x.a.m.eccentricity	x.a.m.theta	x.Ba.b.mean	x.Ba.b.sd	x.Ba.b.mad	x.Ba.b.q001	x.Ba.b.q005	x.Ba.b.q05	x.Ba.b.q095	x.Ba.b.q099	x.Ba.m.cx	x.Ba.m.cy	x.Ba.m.majoraxis	x.Ba.m.eccentricity	x.Ba.m.theta	h.asm.s1	h.con.s1	h.cor.s1	h.var.s1	h.idm.s1	h.sav.s1	h.sva.s1	h.sen.s1	h.ent.s1	h.dva.s1	h.den.s1	h.f12.s1	h.f13.s1	h.asm.s2	h.con.s2	h.cor.s2	h.var.s2	h.idm.s2	h.sav.s2	h.sva.s2	h.sen.s2	h.ent.s2	h.dva.s2	h.den.s2	h.f12.s2	h.f13.s2	
C64	spiky	261,75073313783	573,191593352884	43,4178388972877	0,588607605588175	0,978340912530372	1023	232	17,3790120163311	3,74814193583662	4,88477517778	23,9514378141489	0,51647403829567	0,145866363377907	0,162795294117647	0,215686274509804	0,286666666666667	0,505882352941176	0,763921568627451	0,822666666666666	262,301068804275	572,53596081051	43,1585399703132	0,605009855648567	0,962587933119936	0,385537431197616	0,456853928752761	0,4742204511334	-0,667268193599266	-0,342180069006285	0,37877122961124	1,12184117100409	1,40090833806934	262,106937154489	572,487810958749	46,9026450818104	0,643496805038237	0,992129034325606	0,004510980124291	24,7197817189632	0,403762006506227	21,7297941331388	0,248327585564898	33,5765347885402	1087,58436003602	1,49250503505651	2,45425981832874	24,7197817189632	1,03369397248446	0,054670536761761	0,358963380860527	0,005378341095911	34,8084606345476	0,193709311355049	22,5855529058921	0,216690553074983	33,6662749706228	1089,00109419321	1,45653508958394	2,40207845180159	34,8084606345476	1,1076480346071	0,078820972753325	0,422957637457808
C65	spiky	989,917073170732	575,522926829268	48,0519309893773	0,640451877039304	0,375964205408248	1025	313	17,79044983043	5,04170077579697	1,61205459065947	27,3575543626645	0,507470109995218	0,125022644023204	0,127910588235294	0,245019607843137	0,32156862745098	0,490196078431373	0,725490196078431	0,8	990,218192098914	575,041661640531	47,579244274645	0,642649404217881	0,365044061639391	0,438268472634824	0,445905314451784	0,43195228989938	-0,528389371621505	-0,290413423253185	0,436467592607079	1,1718866904128	1,56432789225983	989,007905875491	575,351072931733	50,596303284753	0,624175604863156	0,235572110156218	0,006226478202228	18,0090497737557	0,433688908163034	16,9003152448762	0,278408473524475	32,8676470588235	1033,35020963704	1,43902955134658	2,34172925917209	18,0090497737557	0,969020036602008	0,057182845002573	0,358843840214497	0,006281832824423	26,3042394014963	0,197433912429706	17,3875846543243	0,243515646760177	32,7032418952619	1019,32462048332	1,39703610044346	2,31999912539721	26,3042394014963	1,050244796501	0,066906286842643	0,385179215545538
C66	spiky	807,142788920726	589,792741165234	54,7348440882405	0,276321100926724	1,21071308220703	2094	318	26,092397166416	2,65496532634692	18,2260331309725	32,8290729707524	0,5320036706182	0,1506676785798	0,168609411764706	0,235019607843137	0,290196078431373	0,525490196078431	0,785686274509804	0,878980392156864	807,767715454424	588,827537895055	54,2985270921126	0,279951154475419	1,10730324585053	0,361924451132537	0,44760239559775	0,441542384282617	-0,663803376794197	-0,394178491987527	0,368471655157285	1,08978111332967	1,41930152244415	807,557978395319	589,370525232944	56,6328204482101	0,203724464487903	1,17678221924242	0,004053661324962	26,7278735259816	0,398881780002627	23,2317945429252	0,238855223077409	34,3676299079953	1141,98226690004	1,50757874774421	2,49988050509301	26,7278735259816	1,05295944195211	0,04102466527483	0,315292542142764	0,0038528	35,2096	0,247272823993563	24,3880223288889	0,192079859331028	34,2901333333333	1134,20101081764	1,48985099457771	2,50412718502745	35,2096	1,10722207080962	0,039218433091413	0,30873681521003
C67	unidentified	14,6567272727273	603,873454545455	60,5363513628135	0,835642562135886	1,51079187690464	1375	282	20,6659941656459	6,16284763564762	9,66090871946582	33,3026073114367	0,552721568627451	0,139327120928912	0,151167058823529	0,266666666666667	0,32156862745098	0,556862745098039	0,774901960784313	0,871607843137255	14,5035655682721	603,857980990516	59,4136336330633	0,836130830384091	1,49649215869734	0,42095658154518	0,507558144135964	0,489974220379252	-0,747116467044664	-0,437350311849903	0,436078812958871	1,18715203244789	1,60669459977856	14,1941412691794	604,313214021126	63,8814500851797	0,83489484415265	1,49039140869924	0,004859473333473	24,8151191454396	0,346863830738695	19,9968955275477	0,25152627642824	35,6655710764174	1220,74774906105	1,46651719920758	2,43504806372123	24,8151191454396	1,03498835443803	0,041232098880383	0,312147303132744	0,004782823051489	35,7328042328042	0,111658876323669	21,1120961759189	0,207352794594825	35,2089947089947	1185,91471297741	1,42735572408847	2,43374456978879	35,7328042328042	1,10908883111354	0,050324880632229	0,343608926081233
C68	spiky	90,0728831725616	590,491961414791	41,3419292262773	0,546075505158257	-0,001462095070024	933	208	17,9602324883058	2,30156256447501	12,9142204370625	23,2521333404412	0,482348737994662	0,120581034037517	0,127910588235294	0,228705882352941	0,290196078431373	0,470588235294118	0,690196078431373	0,763450980392157	90,5815193711985	590,197572282542	41,3901738283718	0,568440891258586	-0,020924897720311	0,392154280555704	0,402448103279049	0,392378860722215	-0,419051204648789	-0,255627545583153	0,374012702282632	1,07186030613934	1,33022208172072	90,0345890620246	590,466413445386	45,0294890544869	0,598261357328025	-0,218268699658034	0,006779316525161	18,1376899696049	0,37365217301877	15,4789278323371	0,284254072960824	31,2057750759878	927,629871195471	1,40893212516958	2,3098374834389	18,1376899696049	0,969105163623818	0,051965125948919	0,340502952385828	0,008068691528899	21,4169934640523	0,163168675015746	13,7964816950746	0,247125310592809	31,2601307189542	924,933478305613	1,34083017583714	2,22742460259624	21,4169934640523	1,00040534199522	0,04566717122375	0,314423597691495
C69	spiky	726,004310344828	604,906609195402	45,6564765254338	0,438504213931988	0,352333590244557	1392	244	20,9481021646658	2,30139940922503	14,5535839560618	26,3350776373046	0,48549414018481	0,136201897602522	0,145352941176471	0,207843137254902	0,262745098039216	0,482352941176471	0,713725490196078	0,819607843137255	726,780747514957	604,411197056827	45,3598790329376	0,422926218603781	0,350974790614657	0,333726280230182	0,424367884237091	0,395079637795076	-0,720223893142665	-0,405474088791684	0,345309839242827	1,03314655930365	1,27658581173351	727,034445628928	604,576311463406	47,5758227024418	0,343451889716848	0,31876935126186	0,004955636704628	22,7085949764521	0,397235640710771	19,8370418941411	0,249630885379114	31,2835557299843	941,29399300909	1,47324844527188	2,42759735736768	22,7085949764521	1,01777198865938	0,04562993926912	0,327365947352883	0,005460783079441	31,0098199672668	0,173300264249884	19,7551892339301	0,228646619785623	31,2471358428805	933,116878471525	1,42925628206883	2,38830283741352	31,0098199672668	1,08162248289913	0,046362680208451	0,32736389728241
C70	spiky	890,947826086957	610,611014492754	59,9527626424982	0,584562916498989	0,568753024176493	1725	407	24,0192322830471	6,29259192010079	0,503709473870868	33,0197716570794	0,515666950838306	0,147208337567689	0,156981176470588	0,204862745098039	0,270588235294118	0,509803921568627	0,76	0,843137254901961	891,117793580186	610,40050875329	59,0181638864011	0,57861683536426	0,580999429996011	0,383524900486586	0,491827069609308	0,477784348023815	-0,778416666900493	-0,505781228059158	0,400106563375562	1,16012737019213	1,47262485753388	889,786875254412	611,659150128941	62,8539778934651	0,566589788896689	0,554286815145958	0,004204586582861	27,745253934772	0,361620475186815	22,731002371114	0,247299677908855	33,2516631510628	1067,48141438832	1,49788134733687	2,49401452475041	27,745253934772	1,05708599153133	0,044637756414752	0,328062224538926	0,003942005729886	40,3303261623872	0,115990469161017	23,8110245169592	0,191061368896113	33,4031922276197	1071,18736919795	1,46147033770748	2,49152254120883	40,3303261623872	1,13498635361532	0,04113413687395	0,31519861781319
C71	regular	363,907097835023	657,771444231296	72,9838325497813	0,323248534795541	1,29298271705466	3649	595	33,4889564812997	5,12035645953259	17,8586272442859	45,3881057864533	0,511034449405961	0,158074574368287	0,180237647058824	0,196078431372549	0,258823529411765	0,509803921568627	0,770980392156862	0,858823529411765	364,62763950664	657,566777073278	72,6549758046799	0,311843194760662	1,09075680843811	0,350804844522725	0,525411543401157	0,498385419995796	-0,920378311789687	-0,569199095625599	0,375816510449576	1,18933046052144	1,55305002211864	364,293250227506	659,297312215507	80,3974711391421	0,404020992017634	0,936239038760039	0,003512966527659	31,5831727205337	0,365855472028753	25,9021881664534	0,234753785607989	32,7926612305411	1045,47810843838	1,52842401782314	2,5529736035386	31,5831727205337	1,08710684552638	0,037522457283939	0,304977730685949	0,003278209567541	43,448773006135	0,13189460487275	26,0250564332493	0,183129023642118	32,6598159509202	1028,41992522962	1,48661475978881	2,56825934486618	43,448773006135	1,15301309049286	0,021312793311612	0,231999346453847
C72	spiky	684,576374745418	658,831975560081	44,588763906721	0,571192056679365	0,789159742030421	982	314	17,7454519801104	4,53236017121158	5,16473423274772	27,8828181817874	0,491501936823609	0,120660318540583	0,116282352941176	0,223725490196078	0,305882352941176	0,482352941176471	0,698039215686274	0,800745098039215	685,241019849363	658,515352177905	44,2138681020538	0,60143264919895	0,818780535213985	0,392464430083259	0,410790502226664	0,364973837362655	-0,473479255505489	-0,264697955416019	0,378751514552437	1,0530086750568	1,56324513386481	685,322864945294	658,454868574791	47,2733442588617	0,629708011007221	0,910673358318636	0,006587606497307	17,2766459994095	0,418476552671406	15,8546426449138	0,275440268585844	31,9604369648657	974,699511625754	1,42263109991347	2,32255413000608	17,2766459994095	0,958652521979108	0,058313090420406	0,360845324647854	0,006318357501165	24,6753926701571	0,209403116404353	16,6055463803075	0,235156130523445	32,196335078534	986,479787882353	1,39482545593145	2,32933277898694	24,6753926701571	1,02708562666347	0,057433701839111	0,358709767048103
C73	spiky	241,557351809084	654,603541185527	53,9513536244163	0,645399964962767	0,662984545199325	1299	349	20,9376941079445	6,04199201195336	2,63622928563315	34,1413481466462	0,528406466512702	0,147536175423384	0,156981176470588	0,199921568627451	0,278039215686275	0,525490196078431	0,765098039215686	0,843137254901961	242,268693724576	653,929801407743	53,5074651005872	0,637833981438577	0,636615141841831	0,433690794886072	0,570327382561069	0,585738929418577	-0,810079568264812	-0,539982170021813	0,445984072690277	1,3746050074245	1,70403833885674	243,367585166955	653,451199994896	56,7733854014859	0,58005904017105	0,643930760386146	0,004725657290491	20,0050295211021	0,531841655892628	22,3656658830301	0,269278470247676	34,2315766455281	1135,66708045654	1,51752085225291	2,44533282867697	20,0050295211021	0,991836074052456	0,073703668597151	0,413111017145454	0,004863732256641	29,0662251655629	0,273173186648103	20,9952895460189	0,206801363461026	33,957426679281	1107,03488963779	1,45942740826012	2,40929215587277	29,0662251655629	1,06574265764793	0,048854351121229	0,33713094892631
C74	artifact	572,063061353574	692,24908285895	1519,42696976004	0,998325111402497	0,006225431547736	15810	3786	305,564488041097	150,105979614507	2,88990093207513	525,340456831995	0,559516315064925	0,169051969275742	0,209308235294118	0,207843137254902	0,27843137254902	0,56078431372549	0,788235294117647	0,87843137254902	575,642826363934	692,976230184801	1512,53328593134	0,998236980014679	0,004300995970448	0,553833275821825	0,701471873737414	0,626474056018735	-0,883335367109408	-0,50462491233169	0,473878670585845	2,05549731428354	2,14886002688192	548,803893655915	701,582010505695	1414,29724216183	0,997888337468839	-0,000833775011891	0,011890688583122	28,147969155325	0,488858484365741	28,5344188393666	0,310355713860023	35,6254575175012	1245,1750408006	1,51995452167282	2,45809636499935	28,147969155325	1,0611366038968	0,089247336715183	0,45296347483891	0,004758842783167	41,8413117811626	0,230816356044034	28,1985189167375	0,217903078294018	35,0212931302456	1189,84110353156	1,51176702727343	2,56494394268859	41,8413117811626	1,15034901298874	0,028686482962502	0,268200812127456
C75	spiky	778,250327653997	652,484927916121	41,224698630805	0,717482016273395	0,693088247929182	763	171	15,1877506876196	3,9985878191488	2,96445086781856	21,4103247064454	0,485395626140364	0,119400302714716	0,122096470588235	0,25043137254902	0,309803921568627	0,474509803921569	0,70156862745098	0,770117647058824	778,634512552811	652,137037939031	40,8574388285377	0,729135538569155	0,697693307988746	0,365547842776618	0,400068138985979	0,430521507857084	-0,510017256192763	-0,268118747151877	0,372802395522457	1,00409422497984	1,33437281470576	779,310678245818	652,087465295518	44,2101987046718	0,762257678629613	0,815771897965103	0,006672313223962	18,5342066957787	0,339678532679841	15,0342300023942	0,270125346404836	31,4090247452693	938,462017673207	1,39470642285175	2,30220015381003	18,5342066957787	0,979488508456983	0,040322943173142	0,300652736732005	0,007978649241523	20,1737804878049	0,17554176420591	13,2345678725461	0,250596320156673	30,7774390243903	895,847210326029	1,3311706814635	2,2182340179993	20,1737804878049	0,987706354583888	0,05906238518722	0,355365869620433
