Type	x.0.m.majoraxis	x.0.m.eccentricity	x.0.s.area	x.0.s.perimeter	x.0.s.radius.mean	x.0.s.radius.sd	x.0.s.radius.min	x.0.s.radius.max	x.a.b.mean	x.a.b.sd	x.a.b.mad	x.a.b.q001	x.a.b.q005	x.a.b.q05	x.a.b.q095	x.a.b.q099	x.a.m.majoraxis	x.a.m.eccentricity	x.Ba.b.mean	x.Ba.b.sd	x.Ba.b.mad	x.Ba.b.q001	x.Ba.b.q005	x.Ba.b.q05	x.Ba.b.q095	x.Ba.b.q099	x.Ba.m.majoraxis	x.Ba.m.eccentricity	h.asm.s1	h.con.s1	h.cor.s1	h.var.s1	h.idm.s1	h.sav.s1	h.sva.s1	h.sen.s1	h.ent.s1	h.dva.s1	h.den.s1	h.f12.s1	h.f13.s1	h.asm.s2	h.con.s2	h.cor.s2	h.var.s2	h.idm.s2	h.sav.s2	h.sva.s2	h.sen.s2	h.ent.s2	h.dva.s2	h.den.s2	h.f12.s2	h.f13.s2
161	spiky	-0.818978719760815	-2.1720037176009	-0.472532330780537	-0.648439602827866	-0.422232480062594	-0.267289591125791	0.346266669941417	-0.605986412150345	-1.49660448737665	-0.805249035014999	-0.788389396999077	-0.34500923977964	-0.808211173757971	-1.52874639680901	-1.21643146769781	-1.09328323343301	-0.833678941003119	-2.3242407651465	-1.17451062498927	-0.643061355363414	-0.609838143842853	0.130212294086878	0.128448839255673	-1.00991595633576	-0.960367710346691	-0.848943625545912	-0.779101064724295	-1.03488492198802	0.67943153132763	-0.504914974664967	-0.65393486427071	-0.838132157544387	0.472341160063036	-1.50472412619263	-1.53710843701245	-0.354696567021038	-0.309448829288961	-0.504914974664967	-0.220825198059644	-0.175630597860187	-0.315261421276857	0.810513481635398	-0.523930544301189	-1.07771318653268	-0.916042468015031	0.6675077371038	-1.46662617773727	-1.51105653731786	-0.504410873336901	-0.361669218237508	-0.523930544301189	-0.196471061199675	-0.0410033054534241	-0.177103509576789
163	regular	0.474546312018972	0.17045292709838	0.473023716910187	0.373763079164655	0.288209465192725	-0.13346738280363	0.608087035131307	0.247275004585169	-0.885512209212713	-0.226083327175544	-0.214693273359338	-0.265361559463449	-0.620161523016959	-0.932303578329737	-0.475306603025149	-0.351097301648904	0.431056240000698	0.138497328329183	-0.999807684480046	-0.293860440584526	-0.406046324741755	-0.0398464226725855	-0.108299113347376	-1.00944384279573	-0.499443100614439	-0.206158549304708	0.446681933726813	0.208808581974146	0.0893116503758681	-0.114523152631118	-0.198182267557984	-0.286248637677577	-0.107434711231394	-0.86828011021111	-0.876184230897487	0.0533190593339894	0.118333952484803	-0.114523152631118	0.117034440281141	-0.542903406635488	-0.579781645819643	0.119048997264719	-0.246266310365666	-0.200885958002113	-0.389857743352795	0.12588305043673	-0.823578710649486	-0.842982122962747	-0.00107137038097558	0.121380022986522	-0.246266310365666	0.0481682213563315	-0.840445668626526	-0.866197384987655
165	regular	0.537351257567344	0.912227363442992	0.253646367628815	0.574254609444351	0.178471051754998	-0.0368546808799908	-0.53823186394379	0.327466508488264	-0.731162849337255	-0.264949756125676	-0.0616534264442797	-0.764911357928781	-0.666298856707564	-0.656514995175647	-0.561931587207667	-0.513992269956871	0.510454180130134	0.872892766478156	-0.511688193862383	0.0694709088381489	-0.253514662744522	-0.679232735641657	-0.552377065728739	-0.282644584117997	-0.259163954760724	-0.0679434956546938	0.549003518884578	0.994108831132555	0.194479417205052	-0.316045736763007	0.319847171016987	-0.287425196844712	0.461781353946366	-0.714835453314732	-0.721496686307683	0.128273985577491	0.0760269686956782	-0.316045736763007	-0.0580546580322882	0.380182607580098	0.37877859882482	0.0472314053243118	-0.137880815937504	-0.185908510197183	-0.262142789270386	0.0462082781146585	-0.590795742398794	-0.608752767896163	0.10171005788415	0.152134219494113	-0.137880815937504	0.12140429516443	-0.512515519647683	-0.541617239236887
166	spiky	-0.516619150149645	-0.0739082034043542	-0.545378453406075	0.118883747979381	-0.41664866620925	-0.168896918853688	-1.23104720193284	-0.351498332139697	-1.17355788822868	-0.738427460801914	-0.650873125400736	-0.187545023490401	-0.44111777143758	-1.13485804889389	-0.938509643445565	-0.937639199022782	-0.536120046545055	-0.0916026389005507	-0.672839201509211	-0.608103199326565	-0.603571228051839	0.38519009419141	0.282420259760164	-0.59389477408674	-0.623672343283301	-0.665596905304994	-0.516401481546068	0.0841844910856897	0.612581964594241	-0.403186759231973	-0.619575382140416	-0.731395294586911	0.498477574104969	-1.13374591092524	-1.1719758490723	-0.27419516117324	-0.211256915221759	-0.403186759231973	-0.125434485332022	-0.402753900499779	-0.515855315443774	0.457019185994351	-0.269391930437365	-0.784559366053181	-0.595019718431874	0.394090878272555	-1.10682765115272	-1.14040812077754	-0.200650495724391	-0.149451713531239	-0.269391930437365	-0.0304236683611537	0.10093725203203	0.0253767933901576
167	spiky	-0.00992415471823798	0.121183963437344	-0.0801685366974838	0.29900928158464	-0.474619606909227	0.0432755123590982	-1.86089989157288	-0.185544378997217	-0.98108788032226	-0.713902627142543	-0.650873125400736	0.106977196653543	-0.0282812490609912	-1.06775145728859	-0.731973222825206	-0.74910048746621	-0.0547913130129213	0.186897320378267	-0.748724571884683	-0.869448089782012	-0.806372856230838	0.810098178775948	0.651924985571524	-1.1307975078813	-0.768235027445902	-0.789706092554155	-0.153455241011087	0.208535528378761	0.587806601703084	-0.397385253341932	-0.637633667684248	-0.731492314477933	0.192109796336974	-0.963505949140693	-1.00723142916617	-0.297468186163002	-0.207913701704522	-0.397385253341932	-0.108746215273652	-0.673567264381223	-0.77377647818774	0.606448803299562	-0.624569765864721	-0.469514139259483	-0.874944935208176	0.252342914449489	-0.91941652942811	-0.970943100669282	-0.37271866388494	-0.262848390602418	-0.624569765864721	-0.305655367463636	-0.858890126109757	-0.950831719993048
168	spiky	-1.24595197361691	-0.463437974979961	-0.921980048850466	-0.727447096325547	-0.787682243900909	-0.238120938867223	-0.77007324399521	-0.893851012927925	-1.55367904332649	-1.40791483775538	-1.29692414770304	0.245154350869161	-0.204201211968109	-1.65666574130895	-1.62669701778447	-1.41676704992173	-1.27252074482508	-0.423815723133607	-0.721814479315319	-1.182680558918	-1.2212437278829	0.807162453409186	0.729994839570524	-0.947695052101491	-1.15356536440421	-1.38400512417955	-1.25090988961113	-0.250148962923649	1.22369850192922	-1.00666907767127	-1.26871847955063	-1.40892074489177	0.871069293230599	-1.53367097211556	-1.60896730429511	-0.946632282163811	-0.829604057956658	-1.00666907767127	-0.659639532245546	-1.12922129910215	-1.29766100762954	1.25511474652012	-0.9366647673306	-1.33200615331303	-1.33357448204507	1.01962331482864	-1.48533529855572	-1.55189689348404	-0.951559826247656	-0.84904375536872	-0.9366647673306	-0.590350443127434	-0.567233674842746	-0.804574489184731
169	spiky	0.140132916201444	0.112581824118228	-0.0416750832687904	0.805980180276752	-0.0465389276083482	-0.0871715965090818	-1.15320744061848	0.0386874523330656	-1.22475482497341	-0.727513355025354	-0.788389396999077	-0.774047315528303	-0.713010979744305	-1.20155082421242	-0.938509643445565	-0.729823501412175	0.124965575168017	0.09664308159763	-0.324755127422404	-0.110207375767249	-0.153302415630956	0.048614886226427	-0.0483689644855348	-0.3541356401163	-0.214326915132351	0.273261980096145	0.0209485407699216	-0.814506071694181	0.584318307224171	-0.431396198068728	-0.355192845666562	-0.673853614950528	0.5489295591479	-1.22366452900241	-1.25139623084975	-0.193570170677335	-0.143351140365811	-0.431396198068728	-0.128066605700465	-0.192140155270439	-0.289833420760172	0.490240726190097	-0.332242160139558	-0.607913601590106	-0.609564286873658	0.259555726496623	-1.17651734831188	-1.20573282353053	-0.20707079929946	-0.116219392674855	-0.332242160139558	-0.0409383982411561	-0.306709805917587	-0.390165925595274
170	bald	-0.809504872629498	0.0425994654378942	-0.619981137338125	-1.04316093459237	-0.506329322570015	-0.300001291941156	0.375232903844992	-0.733788981876215	-1.14073785432542	-0.988857544690693	-0.921840280052551	0.312183674593679	-0.0282812490609912	-1.13485804889389	-1.0989262808206	-1.09258341571527	-0.739086125329969	0.400502452674085	-0.673636832092201	-1.18732799249917	-1.04037910407905	0.935676531485002	1.07863998196533	-0.779913366390442	-1.02331410176355	-1.20303691928833	-0.693594340113763	0.50537044647582	0.982079797828155	-1.23919046664996	1.35678681481244	-1.04008233895586	1.12674561036503	-1.10977960610477	-1.15246058727234	-0.353098462346712	-0.642394034858583	-1.23919046664996	-0.932823792015592	1.13410713237185	0.988176534546729	0.818172869003182	-1.03790808271668	1.12226814830596	-0.922893968565608	0.953663591365778	-1.04015870931179	-1.07397125847729	-0.21886124832242	-0.460869757831282	-1.03790808271668	-0.720815545039094	0.756108557448984	0.65247853354422
171	unidentified	-1.06525119434942	1.61533329758033	-1.87897245826767	-0.993688740789132	-1.59555523438022	-0.156550461015343	-1.75700297621863	-0.992292349248723	-0.696579850105343	-0.283040649974754	-0.509370079747599	-0.426576324874086	-0.925706083848079	-0.44544228462475	-0.449110566141812	-0.695577600558407	-1.07475988464372	1.61069061757989	1.20330664115242	-0.200209634590194	-0.268046262527055	0.0874666390533243	0.39621652478792	1.53112646155686	0.0240478942263168	-0.402767806372987	-1.29901479782454	1.51390119165811	0.650686408523307	0.554884792915223	-1.69553967413605	-0.246789527215414	0.16716054940139	-0.743520077499248	-0.775711417895584	-0.138493379376443	-0.0963511069943159	0.554884792915223	0.507617674998756	0.756844579382045	0.752680809889722	0.539953481615688	-0.0271950613680853	-1.02247236146168	-0.420839260480706	-0.192682028510317	-0.978771277553306	-1.00387529926015	-0.240585707386541	-0.303583515076457	-0.0271950613680853	0.146158090091955	0.960664916943893	0.938195785243913
172	bald	-0.243705232475964	0.414085825710938	-0.244431115690498	-0.59555832967835	-0.218858086200593	-0.243337393909921	0.45390921927633	-0.380958306866705	-0.579113298682796	-0.653221196534216	-0.363953796821303	0.281514953689573	0.124519755836937	-0.586557823125395	-0.67717890991383	-0.620510794886537	-0.29780860210572	0.314096122931162	-0.340345480762878	-0.938488716683407	-0.75394497889739	0.536211084489575	0.71701812274788	-0.215136187459416	-0.910631232352226	-1.25029732518779	-0.308057501732511	0.235698398142653	0.548054263430487	-0.622683342402809	0.00355873422229423	-0.752647300249638	0.564299378866054	-0.531711991503512	-0.586117511330286	-0.208131083203107	-0.237965028413059	-0.622683342402809	-0.290083704807297	-0.0595116534697525	-0.17883356582023	0.583428944779901	-0.793780453492916	0.80352468587831	-0.705613084919983	0.762110622327264	-0.659169889331344	-0.692200659382225	-0.0555498585308547	-0.224505672479801	-0.793780453492916	-0.434743351246442	0.242080461741716	0.157060025110157
173	regular	0.679176049833513	-0.156066791722527	0.757930427868913	0.633292320341737	0.553381216622503	-0.14720232423469	0.843310969467549	0.396127339894355	-0.696606107175061	0.181475892781743	0.25552263882813	-0.962144050707359	-1.1090266295752	-0.44544228462475	-0.387612174593462	-0.341676035841464	0.663992980358692	-0.0634237211048142	-0.817612687166161	0.0733753377554114	0.115552435585324	-0.590522950117804	-0.661798986109209	-0.566788181833278	-0.376424517998711	-0.384726048344257	0.682960579063638	0.000821157795902999	-0.452895900506286	0.306858745744929	-0.233014893401735	0.154047650569836	-0.509647989968114	-0.684170083928716	-0.665661343913561	0.311559354208388	0.371793210928956	0.306858745744929	0.414774872641661	-0.527479098083915	-0.511929900849996	-0.66218287267891	0.333536851574374	-0.0644704027498617	0.342054356559068	-0.564695402501352	-0.797774662704155	-0.765342327555172	0.423550104463045	0.500594067867312	0.333536851574374	0.44038090329984	-0.738790500692013	-0.703718429065916
174	bald	-1.20989560662941	-0.0908419168351311	-0.826289808548558	-1.41959384240139	-0.710023192226277	-0.30495002371152	-0.0395855051437368	-1.05124307275176	-0.989284013630232	-1.4096217328984	-1.05114144975593	0.940913354530064	0.55030105105372	-0.932303578329737	-1.3315304050144	-1.24552167347665	-1.25999052870506	-0.0941517657868001	-0.485230066550676	-1.47389439830051	-1.37180302900561	1.63570429772084	1.49667579645605	-0.849890558515758	-1.18405668930736	-1.34717635051082	-1.20678893241115	0.0540697189104029	1.38780917343203	-1.51086248084167	1.21722820885674	-1.42953797206625	1.45345696145289	-0.978695367850081	-1.05749555279885	-0.796791545568767	-1.07312195718294	-1.51086248084167	-1.29850794007283	1.15034365956218	0.825550520410453	1.30455644620352	-1.48439926538664	1.68911297482002	-1.38167081913194	1.43788370351158	-0.912599976476496	-0.975597965256501	-0.685101406860557	-1.01889200983033	-1.48439926538664	-1.2909866705489	1.54351696837944	1.33305755256398
175	spiky	-0.101903321986037	-0.470256187501888	0.0208727467105519	-0.0450642087904834	-0.0362646576131946	-0.254316070607259	0.605416009816407	-0.275286652336765	-1.1284469231511	-0.738551753681312	-0.650873125400736	0.016213071785034	-0.270343904078507	-1.20155082421242	-0.938509643445565	-0.759826208664702	-0.106347016526586	-0.379673516526205	-1.23355405893158	-0.797072800741562	-0.981104248911508	0.223705457525378	0.23941085195655	-1.23091892003954	-0.863925070561485	-0.888554566984118	-0.163599102040114	-0.224475628823735	0.610264831985978	-0.403649579286356	-0.769246640109921	-0.777532688104032	0.248165897609416	-1.10253593178437	-1.14757686403254	-0.311868872330417	-0.218048549937599	-0.403649579286356	-0.121437106618634	-0.792180172666473	-0.885450606898484	0.687428387809852	-0.497727982796558	-0.554352711893863	-0.76583840484363	0.583157729416736	-1.10586197306547	-1.14661812507923	-0.300518081593975	-0.224924968801253	-0.497727982796558	-0.188994375165762	-0.504959195241281	-0.609915191143294
176	regular	0.501414615136217	-0.714249685151647	0.604149326013481	0.560806594867864	0.387138606948538	-0.160975954451472	0.449452584425859	0.19974730235419	-0.935522722598067	-0.302997530302419	-0.363953796821303	-0.774047315528303	-0.905869495271934	-0.795220456674768	-0.64748712714102	-0.695577600558407	0.47074375353767	-0.850636619313	-0.888455259723621	-0.355005946294323	-0.354469820601397	0.0404832220262373	-0.0210246955367001	-0.902063017079039	-0.515865364939301	-0.337455465960477	0.437298829925864	-1.02749258551023	0.0824682554994956	-0.111020942824092	-0.332384550023976	-0.337749840833488	0.193400941954093	-0.914193951725306	-0.927981266421277	0.0438050131551142	0.111268159047113	-0.111020942824092	0.116659606344644	-0.303926087684124	-0.342494123803702	-0.0936533361244233	-0.115061702558735	-0.238825771034345	-0.255609532592672	0.173308699520776	-1.03377463211914	-1.04008616242665	0.109718916627091	0.208845314385263	-0.115061702558735	0.127801613419185	-0.508772613363384	-0.526891860725143
177	regular	0.306065370125692	0.434680881972998	0.0396018124064191	0.671372689723056	0.0708423982548444	-0.0709075657321486	-0.757990389266638	0.208524173337849	-1.09374128731742	-0.518642407231196	-0.363953796821303	-0.265361559463449	-0.713010979744305	-1.13485804889389	-0.856697158384296	-0.8058536644235	0.291068157535795	0.497610534258521	-0.710857107001073	-0.344134960710379	-0.366352614505445	-0.119689006171245	-0.109193514662154	-0.594107662773585	-0.434676112966949	-0.67788794787112	0.316762602179119	0.469302800979017	0.376343551166607	-0.22164576591101	-0.612323923182088	-0.553923087401875	0.486151641228171	-1.08401659281862	-1.11127885644333	-0.139692964810739	-0.082160609296154	-0.22164576591101	0.0380376223707994	-0.356207166292929	-0.439851279731604	0.207524678365009	-0.105918193464001	-1.12325387367044	-0.527306046165321	0.0312941364938545	-1.1075353808878	-1.14099595888999	-0.220765032798116	-0.00101236262115375	-0.105918193464001	0.153728265403825	-1.10322320688962	-1.12741102584114
178	unidentified	-1.48335575318325	-0.273536197788489	-1.02999628200998	-1.05325846804839	-0.877546081127171	-0.266723955585727	-0.269565131315326	-0.917095967624097	-1.57358721300072	-1.53037621782246	-1.41320094104101	0.312183674593679	-0.0282812490609912	-1.65666574130895	-1.71191033555808	-1.56234474232057	-1.48568379996274	-0.246365273360883	-0.954039061955655	-1.35408399011434	-1.26307444161827	1.1763168277468	1.01105206503072	-1.01731890692665	-1.33466476983985	-1.53735819653052	-1.47294323040582	-0.191988914743002	1.33954767122696	-1.13797389198071	-1.17771347459915	-1.49765575046568	1.02317147602808	-1.59473567451147	-1.67237685705783	-1.04273761788855	-0.946129774232342	-1.13797389198071	-0.823143609860719	-0.948666867500624	-1.17417525010056	1.43874198715317	-1.27326221420922	-0.373641330179488	-1.50168798171761	1.27604150178832	-1.59173256577629	-1.65680311961971	-1.05992622462146	-1.08821849809169	-1.27326221420922	-1.00270211794809	0.557441054279571	0.223292117561604
179	spiky	0.199650177506898	-0.14778255016127	0.224160294305448	0.540400914970877	0.0574205488192922	-0.142040964424883	-0.517573794437544	-0.0646892594250069	-1.0989418167018	-0.239307481713035	-0.214693273359338	-0.840564373333565	-1.19339566080904	-1.06775145728859	-0.731973222825206	-0.695577600558407	0.155465886051847	-0.262047278405574	-0.975832862331722	-0.132108155267154	-0.240405654502917	-0.429190665875716	-0.395124339255092	-0.857724602114549	-0.352813914441928	-0.254307384050329	0.116201539691656	-0.507761978125717	0.0467205844244525	-0.222157875172315	0.210879367604926	-0.227210609574785	0.196536634020354	-1.09704384097772	-1.08600306621531	0.155070035216507	0.11785307336578	-0.222157875172315	0.0255234794495285	0.129057598760206	0.114204781055367	-0.0568350466329786	-0.0756590904251949	-0.11501690925991	-0.16406624288997	0.232459412127426	-0.994535884204672	-0.993388743698571	0.174553969944077	0.257491986947007	-0.0756590904251949	0.17303697216446	-0.581595031723693	-0.590575487196002
182	spiky	0.257545954165963	-1.87989026594227	0.319820261383872	0.771273400964128	0.160087710003307	-0.0574456924903253	-0.315013867167099	0.271815072051637	-1.20609239311764	-0.366822457809947	-0.650873125400736	-1.06026310147738	-1.55044572344029	-1.13485804889389	-0.856697158384296	-0.519357680494933	0.275827963947523	-1.33964640070978	-0.422868868981681	-0.0350020084133498	-0.168965843167952	-0.619561295664597	-0.4053635843848	-0.178271423521805	-0.241888263897384	-0.313242936268335	0.262855067064922	-1.6644228964028	0.328547514069021	-0.0840433021836517	-0.519903209468822	-0.384088748385368	0.420994891150049	-1.21014542923816	-1.21873407583213	-0.0110962358851049	0.0649200657559511	-0.0840433021836517	0.0992682485622516	-0.170850168369534	-0.216861761935274	0.0938057488652039	0.188099471256696	-1.27435736869776	-0.285732238141849	-0.14243414820965	-1.24379118274029	-1.26180178449891	-0.0820090414482251	0.183031329709478	0.188099471256696	0.337013842014098	-0.806184830607943	-0.823103022084802
184	bald	-1.88026039759965	-1.72605754927603	-1.16935297243291	-1.45912587762263	-0.947707321334267	-0.33491846345496	0.145365217739447	-1.22770615279912	-1.82808291038702	-1.85308670656698	-1.63194194856359	0.396088704631545	0.0489333864599492	-1.78287180581504	-2.069847978533	-1.96887195476973	-1.90409666237214	-2.70613119309523	-0.72826192666167	-1.58448663260394	-1.36116043641653	1.40336459724598	1.23820938133779	-0.629958697768931	-1.50445020222158	-1.8146047095486	-1.81858934392819	-2.21583474504947	1.66740972413897	-1.57177459006502	-0.818215872870302	-1.79272389028244	1.6522728028064	-1.82703561022406	-1.91031764085121	-1.43712253826206	-1.46101245530784	-1.57177459006502	-1.4019721315956	-0.22475725705599	-0.691822487335672	1.65402779216836	-1.67299096888611	0.280076695224907	-1.81335303380765	1.63395001052422	-1.81193783443988	-1.88319495680005	-1.46557723963176	-1.55752974059714	-1.67299096888611	-1.61484218051191	0.0215056561359009	-0.464349922498457
185	spiky	0.19675321936723	-0.641908795208225	0.255546993548296	0.630073950304272	0.123272536661893	-0.168063597834362	0.235865534345615	0.0483083226021878	-1.1299706392403	-0.484607491514311	-0.363953796821303	-0.962144050707359	-0.905869495271934	-1.13485804889389	-0.938509643445565	-0.806587410640974	0.186353487932228	-0.708962163573558	-0.613761783669074	0.0168303398889123	-0.00556703094428587	-0.161648850664112	-0.497041689819829	-0.509928421747042	-0.212722159442488	-0.109079083834328	0.168627912594532	-0.909410203689921	0.364786455812992	-0.375834886704773	-0.0630065115802033	-0.5123743909776	0.457402289586409	-1.10385949849929	-1.12011601027565	-0.0432663972109363	-0.0354567859927682	-0.375834886704773	-0.0756389461219023	-0.130966686841844	-0.200333188301401	0.196118633161161	-0.299642806915904	-0.340632122682517	-0.494799971604437	0.279892985705413	-1.01094070907776	-1.03513806101568	-0.061861148668344	0.0574883794248994	-0.299642806915904	-0.00745890652991867	-0.580546794692107	-0.627327392965449
186	spiky	-0.159271594718908	-0.220146789674649	-0.108120501451242	0.400372596564818	-0.127479907420989	-0.205477317790279	0.317350202719771	-0.109998896320111	-1.20416877319589	-0.61561551307507	-0.650873125400736	-0.510157614274176	-0.808211173757971	-1.26782806432499	-0.958795664046944	-0.915688742613239	-0.199253714809402	-0.523330683522677	-0.871840385004976	-0.356495419103548	-0.42411565166097	0.0171307009459795	-0.162279668575831	-0.762801358464756	-0.549274145376544	-0.406710946481094	-0.174865178728921	-0.358754809812113	0.446105192454303	-0.534070218527865	0.17953164271118	-0.594443061304371	0.569030460642905	-1.19324901389418	-1.20964848735405	-0.0692397710994635	-0.138539280586425	-0.534070218527865	-0.222545098301583	0.181556825350341	0.100839313265319	0.507494706280581	-0.491318966560503	-0.204551380102844	-0.662666210376152	0.39006785774676	-1.2803981145957	-1.30432596198888	-0.195437921671863	-0.189331894344939	-0.491318966560503	-0.166857182433992	-0.57184195248198	-0.667375447142861
187	regular	0.608653523608628	-1.08347740189066	0.765304315356544	0.690049025982319	0.507451620398441	-0.149103569494868	0.662144640583628	0.323256958924862	-1.02382363875997	-0.0170324876242295	-0.214693273359338	-0.774047315528303	-1.1090266295752	-1.06775145728859	-0.43159306934045	-0.272213539756422	0.572346659398137	-1.20705539453967	-1.1381558801472	-0.0555374315149596	-0.236409932934186	-0.319133960132868	-0.336425362694972	-1.29077463587033	-0.285173700563089	-0.104022508022077	0.546378838492191	-1.08294179515527	-0.0915233818188931	0.154547798516319	-0.328840761381604	-0.056931458834152	-0.122332770246116	-1.01645751668287	-1.00300312612378	0.17392638667488	0.272805171147436	0.154547798516319	0.317634224816958	-0.498905100730938	-0.503771830124902	-0.165457624750965	0.142035811664077	-0.615334073109187	-0.110058025816567	-0.425784175607432	-1.06546382739511	-1.0670074294972	0.121682380573325	0.323374911925403	0.142035811664077	0.324734649719401	-1.18281376954456	-1.15070648841722
188	spiky	-0.194330425874395	-0.595859610259923	-0.0744854827511323	-0.0450642087904834	-0.101543933306209	-0.221635549593832	0.462354851183247	-0.240544676413223	-1.27418826228517	-0.644912663502349	-0.650873125400736	-0.265361559463449	-0.620161523016959	-1.33368802505927	-1.04126953353607	-0.677264682221786	-0.229043309130207	-0.679331215358844	-1.09680630547633	-0.633201756063484	-0.673235071093576	0.124905273765331	0.195187952243204	-1.24550483086428	-0.795263609013187	-0.772168982844664	-0.202013968437589	-0.503074053478532	0.508883056557044	-0.188665411887313	-1.01413904564329	-0.656184607174601	-0.0205122544261547	-1.27359968347558	-1.30553957029602	-0.277205758670559	-0.14367588646635	-0.188665411887313	0.0464910785891835	-0.744906724002482	-0.826830168559586	0.477109179393583	-0.333825624554909	-0.779625871045827	-0.658700886108864	0.312965720149052	-1.30420524710893	-1.33515820771149	-0.260168199798638	-0.160860508255962	-0.333825624554909	-0.0428808023096122	-0.431112501870228	-0.524116540511201
189	spiky	-0.440316525578108	-0.126923480340779	-0.469264057621881	0.109729915659286	-0.3675626886547	-0.163570062908142	-0.360105952518889	-0.319093069699999	-1.31624924907137	-0.550518347035674	-0.650873125400736	-0.510157614274176	-0.808211173757971	-1.46414900155799	-0.815389874260224	-0.743545702886331	-0.466386253676116	-0.0968291790307979	-0.411608359322078	-0.159683082775394	-0.299151595607403	-0.0918360852479182	-0.292303573311867	-0.339178167182568	-0.22636572756043	-0.455805307266958	-0.392700704556767	0.0771136120230316	0.532639114133297	-0.342136900703091	-0.227351378335702	-0.53789439761226	0.35279442813952	-1.28164642612007	-1.2948271791984	-0.0874243499488634	-0.123135158560227	-0.342136900703091	-0.0505604002289893	-0.0712184578725799	-0.160871698871982	0.498068181977554	-0.255718327689977	-0.611504114015894	-0.531039621841081	0.116815724410593	-1.26481726162645	-1.28645693961189	-0.155070934773193	-0.111640924976157	-0.255718327689977	0.0332377713207019	-0.202629933951172	-0.2831465487262
190	spiky	0.0948420607575732	-0.512206721307	0.0617361183396523	0.40788762744941	0.0152292980211026	-0.162742086424733	0.300915172785916	-0.0532919123127418	-1.1566482996561	-0.738274857203552	-0.509370079747599	-0.187545023490401	-0.620161523016959	-1.20155082421242	-1.01925268425767	-0.816850951454437	0.0767768637611219	-0.403227848066918	-0.724647380398942	-0.827111695035966	-0.837116754960166	0.387879762689523	0.378248953677357	-0.824858683367926	-0.849454519943226	-0.88211419916798	0.134059619405785	-0.057869145204184	0.593881144939756	-0.439818952660164	-0.714785660645413	-0.79498963983809	0.44275941721733	-1.10780049657133	-1.1534307391333	-0.315250382482985	-0.22992253611792	-0.439818952660164	-0.144619462465111	-0.564586103249446	-0.675924841015981	0.519231989143501	-0.293800297624726	-0.740141416915045	-0.607366825494888	0.406622341785441	-1.05214654223528	-1.08664636615771	-0.222075560143552	-0.102850972484043	-0.293800297624726	0.00351396384068504	-0.55589593772679	-0.634603799003744
191	bald	-0.872331617928183	-0.268120716094695	-0.691260344541213	-0.863422487100427	-0.561160390486767	-0.286141019075102	0.22414515637056	-0.833839564243162	-1.68061322954655	-1.47440636984819	-1.41320094104101	0.0942600737331146	-0.354739697012737	-1.71998389994322	-1.69957930916386	-1.40719682739778	-0.869413444471478	-0.253352088099843	-1.24181275558633	-1.5395659266717	-1.39677245139282	1.24393372195311	1.08889948938642	-1.18011530419266	-1.55400582541985	-1.69426937741232	-0.886615769557256	-0.430339800037405	1.36506163134452	-1.23931669458422	-0.470821741791913	-1.4696514767427	1.26980776857269	-1.65170703433516	-1.72168344312283	-0.93957173957731	-0.976678873589071	-1.23931669458422	-0.956487955051721	-0.227312771400885	-0.546794699492912	1.38571475780104	-1.3623237482863	0.298874706615255	-1.49327644610423	1.4216501499809	-1.57250160276668	-1.63544960501119	-0.940753611895354	-1.05796603120743	-1.3623237482863	-1.10032977046142	0.360511670548354	0.0315177563957981
192	regular	0.826926254635834	-1.02388505539152	1.0187268590156	0.983464876739711	0.749988694541912	-0.132509104892432	1.29669789653715	0.583204692434135	-0.729545127144576	0.0423190244132461	0.0951045095875276	-0.595855108954668	-0.713010979744305	-0.586557823125395	-0.29884830191261	-0.272213539756422	0.809297109100838	-1.0154314901211	-0.781223729573183	0.130853308722558	0.188099262482316	-0.288994080777422	-0.412470664639631	-0.915782246786666	0.00469850971532238	0.0673729003340706	0.838067664279877	-0.845968266549805	-0.0468309929230672	-0.0532949901419917	0.223878883834112	-0.0239962698074697	0.290233828180668	-0.690407864888479	-0.677515513767703	0.261612749942954	0.242398771890703	-0.0532949901419917	0.159239331235719	0.0114856897134662	0.0192954589770293	-0.188575220585608	-0.112244993471505	0.0634271474881695	-0.136451450232539	0.0767887213929353	-0.694707903591041	-0.696686441724762	0.202668923502214	0.326230296032076	-0.112244993471505	0.150219840766476	-0.846549996776076	-0.837652148965061
194	regular	0.472496542827645	-1.11437100502914	0.660519595468525	0.0246729316049166	0.4758373979811	-0.196298764424001	1.19487474050288	0.311640423030092	-0.575044497055118	-0.00101286918593382	0.0951045095875276	-0.595855108954668	-0.620161523016959	-0.516199747215158	-0.343363918784182	-0.232453579125129	0.429457130966012	-1.01230728930922	-1.01830438143532	-0.355585105612673	-0.287485878507794	0.0750106297625814	-0.0521295496882477	-1.11107389360369	-0.466774261516915	-0.490313793881615	0.450808452753149	-0.604438013851777	-0.171669911850359	-0.15799532234374	0.317198073182699	-0.101721570391442	-0.270823283982222	-0.547646274137998	-0.545384025460014	0.242498777930832	0.244454007347254	-0.15799532234374	0.0980470693084017	-0.134365960947163	-0.135591837753827	-0.23621268077871	-0.296520774083854	0.804492576203757	-0.0460813832537014	0.0174267373880616	-0.519090866050402	-0.506307156117975	0.366488385597857	0.338648426728317	-0.296520774083854	0.00688874773191352	-0.158847922756624	-0.137703623977971
